solver,instance,semantics,time,mem,status,score
eqargsolver,Small-result-b4.apx,EE-PR,0.3,2883584,COMPLETED,1
eqargsolver,Small-result-b40.apx,EE-PR,0.301,2883584,COMPLETED,1
eqargsolver,Small-result-b41.apx,EE-PR,0.296,2887680,COMPLETED,1
eqargsolver,Small-result-b42.apx,EE-PR,0.297,2887680,COMPLETED,1
eqargsolver,Small-result-b43.apx,EE-PR,0.435,2887680,COMPLETED,1
eqargsolver,Small-result-b44.apx,EE-PR,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b45.apx,EE-PR,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b46.apx,EE-PR,0.297,2891776,COMPLETED,1
eqargsolver,Small-result-b47.apx,EE-PR,0.302,2883584,COMPLETED,1
eqargsolver,Small-result-b48.apx,EE-PR,0.297,2887680,COMPLETED,1
eqargsolver,Small-result-b49.apx,EE-PR,0.299,2887680,COMPLETED,1
eqargsolver,Small-result-b5.apx,EE-PR,0.416,2887680,COMPLETED,1
eqargsolver,Small-result-b50.apx,EE-PR,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b51.apx,EE-PR,0.303,2887680,COMPLETED,1
eqargsolver,Small-result-b52.apx,EE-PR,0.309,2891776,COMPLETED,1
eqargsolver,Small-result-b53.apx,EE-PR,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b54.apx,EE-PR,0.303,2891776,COMPLETED,1
eqargsolver,Small-result-b55.apx,EE-PR,0.414,2891776,COMPLETED,1
eqargsolver,Small-result-b56.apx,EE-PR,0.424,2891776,COMPLETED,1
eqargsolver,Small-result-b57.apx,EE-PR,0.298,2891776,COMPLETED,1
eqargsolver,Small-result-b58.apx,EE-PR,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b59.apx,EE-PR,0.422,2891776,COMPLETED,1
eqargsolver,Small-result-b6.apx,EE-PR,0.411,2883584,COMPLETED,1
eqargsolver,Small-result-b60.apx,EE-PR,0.298,3055616,COMPLETED,1
eqargsolver,Small-result-b61.apx,EE-PR,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b62.apx,EE-PR,0.298,2883584,COMPLETED,1
eqargsolver,Small-result-b63.apx,EE-PR,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b64.apx,EE-PR,0.304,2891776,COMPLETED,1
eqargsolver,Small-result-b65.apx,EE-PR,0.306,2891776,COMPLETED,1
eqargsolver,Small-result-b66.apx,EE-PR,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b67.apx,EE-PR,0.304,2887680,COMPLETED,1
eqargsolver,Small-result-b68.apx,EE-PR,0.282,3051520,COMPLETED,1
eqargsolver,Small-result-b69.apx,EE-PR,0.308,2891776,COMPLETED,1
eqargsolver,Small-result-b70.apx,EE-PR,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b71.apx,EE-PR,0.307,2887680,COMPLETED,1
eqargsolver,Small-result-b72.apx,EE-PR,0.297,2891776,COMPLETED,1
eqargsolver,Small-result-b73.apx,EE-PR,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b74.apx,EE-PR,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b75.apx,EE-PR,0.303,2887680,COMPLETED,1
eqargsolver,Small-result-b76.apx,EE-PR,0.305,2891776,COMPLETED,1
eqargsolver,Small-result-b77.apx,EE-PR,0.297,2891776,COMPLETED,1
eqargsolver,Small-result-b78.apx,EE-PR,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b79.apx,EE-PR,0.295,2879488,COMPLETED,1
eqargsolver,Small-result-b8.apx,EE-PR,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b80.apx,EE-PR,0.306,2891776,COMPLETED,1
eqargsolver,Small-result-b81.apx,EE-PR,0.303,2887680,COMPLETED,1
eqargsolver,Small-result-b82.apx,EE-PR,0.296,2887680,COMPLETED,1
eqargsolver,Small-result-b83.apx,EE-PR,0.296,2879488,COMPLETED,1
eqargsolver,Small-result-b84.apx,EE-PR,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b85.apx,EE-PR,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b86.apx,EE-PR,0.305,2891776,COMPLETED,1
eqargsolver,Small-result-b87.apx,EE-PR,0.284,2883584,COMPLETED,1
eqargsolver,Small-result-b88.apx,EE-PR,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b89.apx,EE-PR,0.308,2891776,COMPLETED,1
eqargsolver,Small-result-b9.apx,EE-PR,0.431,2891776,COMPLETED,1
eqargsolver,Small-result-b90.apx,EE-PR,0.306,2883584,COMPLETED,1
eqargsolver,Small-result-b91.apx,EE-PR,0.31,2883584,COMPLETED,1
eqargsolver,Small-result-b92.apx,EE-PR,0.309,3063808,COMPLETED,1
eqargsolver,Small-result-b93.apx,EE-PR,0.419,2891776,COMPLETED,1
eqargsolver,Small-result-b94.apx,EE-PR,0.416,2887680,COMPLETED,1
eqargsolver,Small-result-b95.apx,EE-PR,0.422,2891776,COMPLETED,1
eqargsolver,Small-result-b96.apx,EE-PR,0.307,2891776,COMPLETED,1
eqargsolver,Small-result-b97.apx,EE-PR,0.308,2891776,COMPLETED,1
eqargsolver,Small-result-b98.apx,EE-PR,0.29,2883584,COMPLETED,1
eqargsolver,Small-result-b99.apx,EE-PR,0.303,2891776,COMPLETED,1
eqargsolver,T-1-admbuster_1000.apx,EE-PR,0.309,3055616,COMPLETED,1
eqargsolver,T-1-admbuster_2000.apx,EE-PR,0.313,2887680,COMPLETED,1
eqargsolver,T-1-admbuster_4000.apx,EE-PR,0.318,2887680,COMPLETED,1
eqargsolver,T-1-admbuster_6000.apx,EE-PR,0.339,2887680,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.apx,EE-PR,0.277,2887680,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.apx,EE-PR,0.428,2883584,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.apx,EE-PR,0.429,2883584,COMPLETED,1
eqargsolver,T-1-BA_100_10_3.apx,EE-PR,0.298,2883584,COMPLETED,1
eqargsolver,T-1-BA_100_10_5.apx,EE-PR,0.306,2887680,COMPLETED,1
eqargsolver,T-1-BA_20_60_3.apx,EE-PR,0.417,2887680,COMPLETED,1
eqargsolver,T-1-BA_40_50_2.apx,EE-PR,0.305,2891776,COMPLETED,1
eqargsolver,T-1-BA_80_30_3.apx,EE-PR,0.358,2887680,COMPLETED,1
eqargsolver,T-1-caravan-airport-transportation_20151216_1604.gml.20.apx,EE-PR,0.302,2891776,COMPLETED,1
eqargsolver,T-1-cascadespoint-or-us.gml.20.apx,EE-PR,0.425,2891776,COMPLETED,1
eqargsolver,T-1-ER_100_30_5.apx,EE-PR,0.876,2883584,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.apx,EE-PR,0.374,2887680,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.apx,EE-PR,0.384,2883584,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-PR,0.347,2887680,COMPLETED,1
eqargsolver,T-1-grd_1222_5_4.apx,EE-PR,0.3,2879488,COMPLETED,1
eqargsolver,T-1-grd_156_3_6.apx,EE-PR,0.309,2883584,COMPLETED,1
eqargsolver,T-1-grd_1892_1_3.apx,EE-PR,0.326,2887680,COMPLETED,1
eqargsolver,T-1-grd_2130_2_7.apx,EE-PR,0.35,2891776,COMPLETED,1
eqargsolver,T-1-stb_127_253.apx,EE-PR,0.386,2883584,COMPLETED,1
eqargsolver,T-1-stb_192_170.apx,EE-PR,0.763,2891776,COMPLETED,1
eqargsolver,T-1-stb_218_401.apx,EE-PR,4.382,2891776,COMPLETED,1
eqargsolver,T-1-stb_280_229.apx,EE-PR,0.445,2887680,COMPLETED,1
eqargsolver,T-2-admbuster_10000.apx,EE-PR,0.335,2887680,COMPLETED,1
eqargsolver,T-2-admbuster_8000.apx,EE-PR,0.368,2879488,COMPLETED,1
eqargsolver,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.apx,EE-PR,0.369,2883584,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.apx,EE-PR,0.545,2887680,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-PR,0.427,2875392,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.apx,EE-PR,0.372,2883584,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-PR,0.435,2879488,COMPLETED,1
eqargsolver,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.apx,EE-PR,1.217,2887680,COMPLETED,1
eqargsolver,T-2-grd_1697_5_7.apx,EE-PR,0.482,2891776,COMPLETED,1
eqargsolver,T-2-grd_3018_3_7.apx,EE-PR,0.444,2883584,COMPLETED,1
eqargsolver,T-2-grd_3434_3_2.apx,EE-PR,0.484,2875392,COMPLETED,1
eqargsolver,T-2-grd_4383_1_10.apx,EE-PR,0.604,2883584,COMPLETED,1
eqargsolver,T-2-grd_5178_1_1.apx,EE-PR,0.495,2883584,COMPLETED,1
eqargsolver,T-2-stb_265_466.apx,EE-PR,658.146,15724544,TIMEOUT,0
eqargsolver,T-2-stb_339_81.apx,EE-PR,658.134,16494592,TIMEOUT,0
eqargsolver,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-PR,0.495,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.apx,EE-PR,0.743,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-PR,0.571,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.apx,EE-PR,0.546,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-PR,0.619,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-PR,0.498,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-PR,0.499,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-PR,0.549,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-PR,0.482,2883584,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-PR,0.562,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-PR,0.589,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,0.589,2891776,COMPLETED,1
eqargsolver,T-3-grd_8034_1_2.apx,EE-PR,0.856,2883584,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,0.966,2887680,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,0.9,2891776,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-PR,1.009,2887680,COMPLETED,1
eqargsolver,T-4-grd_6756_4_7.apx,EE-PR,1.251,2887680,COMPLETED,1
eqargsolver,T-4-grd_8020_3_4.apx,EE-PR,1.415,2887680,COMPLETED,1
mu-toksia,A-1-admbuster_1000.apx,EE-PR,0.272,2883584,COMPLETED,1
mu-toksia,A-1-admbuster_2000.apx,EE-PR,0.263,2875392,COMPLETED,1
mu-toksia,A-1-admbuster_4000.apx,EE-PR,0.299,2879488,COMPLETED,1
mu-toksia,A-1-admbuster_6000.apx,EE-PR,0.305,2879488,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,EE-PR,0.274,2887680,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,EE-PR,0.254,2879488,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,EE-PR,0.254,2887680,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,EE-PR,0.266,3051520,COMPLETED,1
mu-toksia,A-1-BA_120_30_3.apx,EE-PR,0.283,2887680,COMPLETED,1
mu-toksia,A-1-BA_180_10_2.apx,EE-PR,0.265,2887680,COMPLETED,1
mu-toksia,A-1-BA_200_10_5.apx,EE-PR,0.254,2883584,COMPLETED,1
mu-toksia,A-1-BA_40_80_5.apx,EE-PR,0.274,2875392,COMPLETED,1
mu-toksia,A-1-BA_60_70_3.apx,EE-PR,0.297,2883584,COMPLETED,1
mu-toksia,A-1-brookings-or-us.gml.50.apx,EE-PR,0.245,2883584,COMPLETED,1
mu-toksia,A-1-caravan-or-us.gml.80.apx,EE-PR,0.277,2891776,COMPLETED,1
mu-toksia,A-1-ER_100_100_1.apx,EE-PR,0.266,2887680,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,EE-PR,0.26,2879488,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,EE-PR,0.253,2883584,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-PR,0.255,2887680,COMPLETED,1
mu-toksia,A-1-grd_1790_4_8.apx,EE-PR,0.339,2883584,COMPLETED,1
mu-toksia,A-1-grd_2065_1_8.apx,EE-PR,0.292,2891776,COMPLETED,1
mu-toksia,A-1-grd_418_2_9.apx,EE-PR,0.255,2887680,COMPLETED,1
mu-toksia,A-1-grd_489_5_8.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,EE-PR,0.266,2887680,COMPLETED,1
mu-toksia,A-1-stb_190_70.apx,EE-PR,0.261,2887680,COMPLETED,1
mu-toksia,A-1-stb_291_2.apx,EE-PR,2.103,2879488,COMPLETED,1
mu-toksia,A-1-stb_389_42.apx,EE-PR,0.283,2887680,COMPLETED,1
mu-toksia,A-1-stb_437_137.apx,EE-PR,0.272,2883584,COMPLETED,1
mu-toksia,A-2-admbuster_10000.apx,EE-PR,0.41,2887680,COMPLETED,1
mu-toksia,A-2-admbuster_8000.apx,EE-PR,0.378,2887680,COMPLETED,1
mu-toksia,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-PR,0.483,2883584,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,EE-PR,0.396,2883584,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-PR,0.382,2887680,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,EE-PR,0.384,2883584,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-PR,0.42,2887680,COMPLETED,1
mu-toksia,A-2-BA_180_20_1.apx,EE-PR,0.287,2887680,COMPLETED,1
mu-toksia,A-2-BA_200_30_2.apx,EE-PR,0.277,2883584,COMPLETED,1
mu-toksia,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,EE-PR,0.289,2887680,COMPLETED,1
mu-toksia,A-2-grd_1697_5_7.apx,EE-PR,0.352,2887680,COMPLETED,1
mu-toksia,A-2-grd_1948_5_1.apx,EE-PR,0.379,2883584,COMPLETED,1
mu-toksia,A-2-grd_3018_3_7.apx,EE-PR,0.464,2891776,COMPLETED,1
mu-toksia,A-2-grd_3908_2_1.apx,EE-PR,0.494,2883584,COMPLETED,1
mu-toksia,A-2-grd_5178_1_1.apx,EE-PR,0.493,2879488,COMPLETED,1
mu-toksia,A-2-stb_422_250.apx,EE-PR,17.198,2891776,COMPLETED,1
mu-toksia,A-2-stb_428_430.apx,EE-PR,9.347,2883584,COMPLETED,1
mu-toksia,A-2-stb_547_485.apx,EE-PR,7.849,2887680,COMPLETED,1
mu-toksia,A-2-WS_300_16_70_30.apx,EE-PR,12.365,2883584,COMPLETED,1
mu-toksia,A-2-WS_300_16_90_30.apx,EE-PR,7.924,2891776,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,EE-PR,0.472,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-PR,0.534,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-PR,0.73,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-PR,0.556,2883584,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-PR,0.478,2883584,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-PR,0.473,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,EE-PR,0.502,2883584,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-PR,0.525,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-PR,0.546,2891776,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-PR,0.521,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-PR,0.669,2891776,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,0.534,2883584,COMPLETED,1
mu-toksia,A-3-bw2.pfile-4-02.pddl.2.cnf.apx,EE-PR,0.294,2875392,COMPLETED,1
mu-toksia,A-3-grd_8034_1_2.apx,EE-PR,0.793,2883584,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,0.94,2883584,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,0.822,2883584,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-PR,0.899,2879488,COMPLETED,1
mu-toksia,A-4-grd_7891_3_9.apx,EE-PR,1.592,2891776,COMPLETED,1
mu-toksia,B-1-admbuster_1000.apx,EE-PR,0.326,2887680,COMPLETED,1
mu-toksia,B-1-admbuster_2000.apx,EE-PR,0.26,2879488,COMPLETED,1
mu-toksia,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.apx,EE-PR,0.372,2891776,COMPLETED,1
mu-toksia,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.apx,EE-PR,0.28,2883584,COMPLETED,1
mu-toksia,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.apx,EE-PR,0.261,2879488,COMPLETED,1
mu-toksia,B-1-BA_100_20_1.apx,EE-PR,0.283,2887680,COMPLETED,1
mu-toksia,B-1-BA_120_20_2.apx,EE-PR,0.254,2883584,COMPLETED,1
mu-toksia,B-1-BA_40_30_3.apx,EE-PR,0.379,3055616,COMPLETED,1
mu-toksia,B-1-BA_40_60_2.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,B-1-BA_40_80_4.apx,EE-PR,0.256,2883584,COMPLETED,1
mu-toksia,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.apx,EE-PR,0.333,2891776,COMPLETED,1
mu-toksia,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.apx,EE-PR,0.334,2887680,COMPLETED,1
mu-toksia,B-1-grd_156_3_6.apx,EE-PR,0.282,2875392,COMPLETED,1
mu-toksia,B-1-grd_1892_1_3.apx,EE-PR,0.339,2891776,COMPLETED,1
mu-toksia,B-1-grd_1948_5_1.apx,EE-PR,0.354,2887680,COMPLETED,1
mu-toksia,B-1-grd_3018_3_7.apx,EE-PR,0.433,2887680,COMPLETED,1
mu-toksia,B-1-massachusetts-archiver_20090912_0208.gml.50.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,B-1-stb_138_162.apx,EE-PR,0.259,2883584,COMPLETED,1
mu-toksia,B-1-stb_161_74.apx,EE-PR,0.333,2887680,COMPLETED,1
mu-toksia,B-1-stb_199_128.apx,EE-PR,0.393,2887680,COMPLETED,1
mu-toksia,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.apx,EE-PR,0.375,2887680,COMPLETED,1
mu-toksia,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,0.972,2891776,COMPLETED,1
mu-toksia,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-PR,0.753,2887680,COMPLETED,1
mu-toksia,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-PR,0.703,2879488,COMPLETED,1
mu-toksia,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,0.536,2887680,COMPLETED,1
mu-toksia,B-2-BA_140_30_5.apx,EE-PR,0.357,2887680,COMPLETED,1
mu-toksia,B-2-comune-di-castellanza_20151218_2338.gml.80.apx,EE-PR,0.582,2887680,COMPLETED,1
mu-toksia,B-2-stb_287_202.apx,EE-PR,3.36,2887680,COMPLETED,1
mu-toksia,B-2-stb_291_2.apx,EE-PR,2.524,2887680,COMPLETED,1
mu-toksia,B-2-stb_330_291.apx,EE-PR,2.265,2887680,COMPLETED,1
mu-toksia,B-2-stb_410_118.apx,EE-PR,1.941,2891776,COMPLETED,1
mu-toksia,B-2-stb_625_161.apx,EE-PR,0.581,2883584,COMPLETED,1
mu-toksia,B-2-WS_200_20_90_50.apx,EE-PR,2.949,2879488,COMPLETED,1
mu-toksia,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,0.993,2883584,COMPLETED,1
mu-toksia,B-3-stb_327_100.apx,EE-PR,35.087,34217984,COMPLETED,1
mu-toksia,B-3-stb_339_393.apx,EE-PR,26.892,2875392,COMPLETED,1
mu-toksia,B-3-stb_380_405.apx,EE-PR,5.478,2883584,COMPLETED,1
mu-toksia,B-3-stb_390_450.apx,EE-PR,6.917,2891776,COMPLETED,1
mu-toksia,B-3-stb_428_430.apx,EE-PR,8.714,2883584,COMPLETED,1
mu-toksia,B-3-stb_430_209.apx,EE-PR,10.72,2879488,COMPLETED,1
mu-toksia,B-3-stb_457_193.apx,EE-PR,8.668,2891776,COMPLETED,1
mu-toksia,B-3-stb_522_11.apx,EE-PR,1.29,2883584,COMPLETED,1
mu-toksia,B-3-stb_590_330.apx,EE-PR,1.889,2887680,COMPLETED,1
mu-toksia,B-3-stb_696_368.apx,EE-PR,6.277,2887680,COMPLETED,1
mu-toksia,B-3-stb_696_412.apx,EE-PR,3.228,2887680,COMPLETED,1
mu-toksia,B-3-stb_763_492.apx,EE-PR,3.24,2887680,COMPLETED,1
mu-toksia,B-3-stb_767_429.apx,EE-PR,1.917,2887680,COMPLETED,1
mu-toksia,B-3-WS_300_16_70_30.apx,EE-PR,12.851,2887680,COMPLETED,1
mu-toksia,B-3-WS_300_16_90_30.apx,EE-PR,7.854,2887680,COMPLETED,1
mu-toksia,B-4-stb_547_485.apx,EE-PR,7.892,2887680,COMPLETED,1
mu-toksia,C-1-admbuster_1000.apx,EE-PR,0.367,2891776,COMPLETED,1
mu-toksia,C-1-admbuster_10000.apx,EE-PR,0.395,2883584,COMPLETED,1
mu-toksia,C-1-admbuster_6000.apx,EE-PR,0.416,2891776,COMPLETED,1
mu-toksia,C-1-admbuster_8000.apx,EE-PR,0.358,2887680,COMPLETED,1
mu-toksia,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.apx,EE-PR,0.386,2887680,COMPLETED,1
mu-toksia,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.apx,EE-PR,0.265,2891776,COMPLETED,1
mu-toksia,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.apx,EE-PR,0.373,2883584,COMPLETED,1
mu-toksia,C-1-BA_120_20_5.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,C-1-BA_60_60_2.apx,EE-PR,0.259,2887680,COMPLETED,1
mu-toksia,C-1-BA_80_20_4.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,C-1-bluestar-or-us.gml.20.apx,EE-PR,0.265,2887680,COMPLETED,1
mu-toksia,C-1-calaveras-transit_20151216_1707.gml.50.apx,EE-PR,0.263,2883584,COMPLETED,1
mu-toksia,C-1-ER_100_100_3.apx,EE-PR,0.27,2883584,COMPLETED,1
mu-toksia,C-1-grd_1222_5_4.apx,EE-PR,0.304,2883584,COMPLETED,1
mu-toksia,C-1-grd_3018_3_7.apx,EE-PR,0.542,2879488,COMPLETED,1
mu-toksia,C-1-grd_489_5_8.apx,EE-PR,0.259,2883584,COMPLETED,1
mu-toksia,C-1-grd_5178_1_1.apx,EE-PR,0.5,2891776,COMPLETED,1
mu-toksia,C-1-grd_8034_1_2.apx,EE-PR,0.816,2887680,COMPLETED,1
mu-toksia,C-1-stb_234_487.apx,EE-PR,0.275,2887680,COMPLETED,1
mu-toksia,C-1-stb_373_251.apx,EE-PR,0.31,2883584,COMPLETED,1
mu-toksia,C-1-stb_463_93.apx,EE-PR,0.756,2887680,COMPLETED,1
mu-toksia,C-1-WS_200_28_70_10.apx,EE-PR,4.402,2887680,COMPLETED,1
mu-toksia,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-PR,0.514,2879488,COMPLETED,1
mu-toksia,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-PR,1.187,2891776,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-PR,0.518,2891776,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-PR,0.533,2887680,COMPLETED,1
mu-toksia,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-PR,0.726,2887680,COMPLETED,1
mu-toksia,C-2-stb_304_352.apx,EE-PR,29.779,2883584,COMPLETED,1
mu-toksia,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,0.865,2887680,COMPLETED,1
mu-toksia,Medium-result-b1.apx,EE-PR,0.757,2891776,COMPLETED,1
mu-toksia,Medium-result-b16.apx,EE-PR,0.534,2887680,COMPLETED,1
mu-toksia,Medium-result-b17.apx,EE-PR,0.668,2891776,COMPLETED,1
mu-toksia,Medium-result-b2.apx,EE-PR,0.927,2895872,COMPLETED,1
mu-toksia,Medium-result-b23.apx,EE-PR,0.793,2891776,COMPLETED,1
mu-toksia,Medium-result-b24.apx,EE-PR,0.592,2895872,COMPLETED,1
mu-toksia,Medium-result-b25.apx,EE-PR,0.628,2891776,COMPLETED,1
mu-toksia,n100p3q34ve.apx,EE-PR,2.002,2879488,COMPLETED,1
mu-toksia,n100p5q2.apx,EE-PR,0.32,2883584,COMPLETED,1
mu-toksia,n128p5q2_ve.apx,EE-PR,0.601,2891776,COMPLETED,1
mu-toksia,n160p3q24e.apx,EE-PR,8.121,2883584,COMPLETED,1
mu-toksia,n160p5q2_ve.apx,EE-PR,1.411,2883584,COMPLETED,1
