year,solver,instances,track,cpu-time,memory,status,score
2021,ConArg,2021/b_7_10_6,SE-CO,601.072,22713456,TIMEOUT,0
2021,ConArg,2021/e_5_3_10,SE-CO,602.929,90248396,TIMEOUT,0
2021,ConArg,2021/b_10_7_10,SE-CO,601.124,25041932,TIMEOUT,0
2021,ConArg,2021/b_8_8_10,SE-CO,600.981,20682000,TIMEOUT,0
2021,ConArg,2021/be_7_10_9,SE-CO,601.949,36936616,TIMEOUT,0
2021,ConArg,2021/be_5_6_9,SE-CO,603.271,69200024,TIMEOUT,0
2021,ConArg,2021/be_7_8_6,SE-CO,601.704,44914816,TIMEOUT,0
2021,ConArg,2021/b_8_2_9,SE-CO,600.979,21286584,TIMEOUT,0
2021,ConArg,2021/e_6_1_10,SE-CO,603.475,88489776,TIMEOUT,0
2021,ConArg,2021/e_8_2_10,SE-CO,601.778,37164344,TIMEOUT,0
2021,ConArg,2021/b_5_6_8,SE-CO,602.772,94983572,TIMEOUT,0
2021,ConArg,2021/b_8_10_7,SE-CO,600.899,20062716,TIMEOUT,0
2021,ConArg,2021/b_7_10_10,SE-CO,601.267,23079160,TIMEOUT,0
2021,ConArg,2021/b_6_6_7,SE-CO,602.637,48878488,TIMEOUT,0
2021,ConArg,2021/b_5_8_6,SE-CO,602.947,89593816,TIMEOUT,0
2021,ConArg,2021/b_6_8_8,SE-CO,601.753,48618056,TIMEOUT,0
2021,ConArg,2021/e_10_8_10,SE-CO,601.142,24106488,TIMEOUT,0
2021,ConArg,2021/be_8_2_9,SE-CO,601.037,20966356,TIMEOUT,0
2021,ConArg,2021/be_8_1_10,SE-CO,601.821,45812528,TIMEOUT,0
2021,ConArg,2021/b_8_2_8,SE-CO,600.968,20818408,TIMEOUT,0
2021,ConArg,2021/be_5_8_9,SE-CO,602.613,68708164,TIMEOUT,0
2021,ConArg,2021/b_5_4_7,SE-CO,602.896,96718548,TIMEOUT,0
2021,ConArg,2021/be_5_6_8,SE-CO,602.722,87933260,TIMEOUT,0
2021,ConArg,2021/e_5_10_6,SE-CO,602.813,90210272,TIMEOUT,0
2021,ConArg,2021/e_5_6_7,SE-CO,602.84,89991872,TIMEOUT,0
2021,ConArg,2021/b_9_4_8,SE-CO,600.933,19894472,TIMEOUT,0
2021,ConArg,2021/be_9_1_10,SE-CO,600.935,19974108,TIMEOUT,0
2021,ConArg,2021/b_5_6_7,SE-CO,603.203,66935368,TIMEOUT,0
2021,ConArg,2021/e_6_10_6,SE-CO,603.302,42812912,TIMEOUT,0
2021,ConArg,2021/be_8_10_9,SE-CO,600.978,21284376,TIMEOUT,0
2021,ConArg,2021/be_6_4_8,SE-CO,603.49,68000428,TIMEOUT,0
2021,ConArg,2021/b_5_2_10,SE-CO,602.33,69163104,TIMEOUT,0
2021,ConArg,2021/be_7_2_7,SE-CO,602.138,64603392,TIMEOUT,0
2021,ConArg,2021/be_5_2_7,SE-CO,603.071,92759496,TIMEOUT,0
2021,ConArg,2021/b_6_9_10,SE-CO,601.904,50686628,TIMEOUT,0
2021,ConArg,2021/e_7_4_9,SE-CO,601.806,42665868,TIMEOUT,0
2021,ConArg,2021/e_9_4_10,SE-CO,601.109,20503772,TIMEOUT,0
2021,ConArg,2021/e_9_10_9,SE-CO,600.995,20890668,TIMEOUT,0
2021,ConArg,2021/b_7_8_9,SE-CO,601.053,22337744,TIMEOUT,0
2021,ConArg,2021/b_8_10_6,SE-CO,600.952,20897540,TIMEOUT,0
2021,ConArg,2021/be_8_6_9,SE-CO,600.961,21073172,TIMEOUT,0
2021,ConArg,2021/be_10_5_10,SE-CO,601.093,23283492,TIMEOUT,0
2021,ConArg,2021/b_9_10_6,SE-CO,600.981,21263112,TIMEOUT,0
2021,ConArg,2021/be_9_8_9,SE-CO,600.988,20689536,TIMEOUT,0
2021,ConArg,2021/e_10_9_10,SE-CO,601.157,24359596,TIMEOUT,0
2021,ConArg,2021/e_9_6_10,SE-CO,600.966,20399912,TIMEOUT,0
2021,ConArg,2021/be_6_5_10,SE-CO,602.885,73112368,TIMEOUT,0
2021,ConArg,2021/b_6_4_7,SE-CO,602.297,59289076,TIMEOUT,0
2021,ConArg,2021/b_8_5_10,SE-CO,600.898,19950092,TIMEOUT,0
2021,ConArg,2021/e_7_2_6,SE-CO,602.431,64670508,TIMEOUT,0
2021,ConArg,2021/e_7_6_7,SE-CO,601.876,45904184,TIMEOUT,0
2021,ConArg,2021/b_8_4_9,SE-CO,600.918,20669724,TIMEOUT,0
2021,ConArg,2021/b_7_2_10,SE-CO,602.389,45742204,TIMEOUT,0
2021,ConArg,2021/e_7_10_6,SE-CO,601.995,41792860,TIMEOUT,0
2021,ConArg,2021/be_6_6_7,SE-CO,602.265,86203392,TIMEOUT,0
2021,ConArg,2021/e_6_4_7,SE-CO,602.922,81778472,TIMEOUT,0
2021,ConArg,2021/be_7_2_10,SE-CO,604.111,55282560,TIMEOUT,0
2021,ConArg,2021/e_7_7_10,SE-CO,601.891,46443948,TIMEOUT,0
2021,ConArg,2021/be_6_10_9,SE-CO,601.86,52694872,TIMEOUT,0
2021,ConArg,2021/be_6_6_6,SE-CO,602.219,82773396,TIMEOUT,0
2021,ConArg,2021/e_8_6_6,SE-CO,600.966,20475136,TIMEOUT,0
2021,ConArg,2021/b_8_6_8,SE-CO,600.965,20519864,TIMEOUT,0
2021,ConArg,2021/e_8_8_9,SE-CO,600.932,20628276,TIMEOUT,0
2021,ConArg,2021/be_8_6_7,SE-CO,600.984,21882776,TIMEOUT,0
2021,ConArg,2021/e_7_4_6,SE-CO,601.97,44641996,TIMEOUT,0
2021,ConArg,2021/b_7_5_10,SE-CO,602.761,43697520,TIMEOUT,0
2021,ConArg,2021/b_8_8_7,SE-CO,600.973,20441776,TIMEOUT,0
2021,ConArg,2021/e_6_8_6,SE-CO,602.47,63525896,TIMEOUT,0
2021,ConArg,2021/b_10_10_10,SE-CO,601.207,26148848,TIMEOUT,0
2021,ConArg,2021/e_6_6_6,SE-CO,602.79,74299200,TIMEOUT,0
2021,ConArg,2021/b_8_10_10,SE-CO,600.956,20837800,TIMEOUT,0
2021,ConArg,2021/e_9_6_6,SE-CO,600.934,20572344,TIMEOUT,0
2021,ConArg,2021/b_8_9_10,SE-CO,601.155,20835544,TIMEOUT,0
2021,ConArg,2021/b_7_8_6,SE-CO,601.794,36431284,TIMEOUT,0
2021,ConArg,2021/e_6_8_8,SE-CO,603.259,65541516,TIMEOUT,0
2021,ConArg,2021/e_7_8_9,SE-CO,601.795,45801808,TIMEOUT,0
2021,ConArg,2021/e_9_4_9,SE-CO,600.959,20219472,TIMEOUT,0
2021,ConArg,2021/e_6_4_9,SE-CO,602.695,84432108,TIMEOUT,0
2021,ConArg,2021/be_6_2_6,SE-CO,603.966,61620404,TIMEOUT,0
2021,ConArg,2021/be_10_3_10,SE-CO,601.084,22769004,TIMEOUT,0
2021,ConArg,2021/e_6_10_7,SE-CO,602.307,55233548,TIMEOUT,0
2021,ConArg,2021/e_5_1_10,SE-CO,602.947,88704776,TIMEOUT,0
2021,ConArg,2021/b_8_8_9,SE-CO,600.953,20653328,TIMEOUT,0
2021,ConArg,2021/e_6_10_9,SE-CO,603.511,44709512,TIMEOUT,0
2021,ConArg,2021/be_6_2_10,SE-CO,603.625,63596456,TIMEOUT,0
2021,ConArg,2021/e_7_4_8,SE-CO,603.179,44132152,TIMEOUT,0
2021,ConArg,2021/e_8_9_10,SE-CO,600.935,20545236,TIMEOUT,0
2021,ConArg,2021/be_9_6_9,SE-CO,601.151,20667640,TIMEOUT,0
2021,ConArg,2021/be_8_4_8,SE-CO,600.985,20800780,TIMEOUT,0
2021,ConArg,2021/be_6_4_10,SE-CO,602.95,91686388,TIMEOUT,0
2021,ConArg,2021/b_8_6_6,SE-CO,600.995,20834856,TIMEOUT,0
2021,ConArg,2021/be_5_6_7,SE-CO,602.23,70293948,TIMEOUT,0
2021,ConArg,2021/b_9_8_9,SE-CO,600.98,20958512,TIMEOUT,0
2021,ConArg,2021/e_9_10_7,SE-CO,600.962,20975592,TIMEOUT,0
2021,ConArg,2021/be_8_8_8,SE-CO,600.983,21540284,TIMEOUT,0
2021,ConArg,2021/b_7_2_9,SE-CO,601.873,49213648,TIMEOUT,0
2021,ConArg,2021/b_7_7_10,SE-CO,601.765,38534608,TIMEOUT,0
2021,ConArg,2021/be_7_7_10,SE-CO,601.657,40493624,TIMEOUT,0
2021,ConArg,2021/be_7_6_9,SE-CO,601.769,46217008,TIMEOUT,0
2021,ConArg,2021/b_6_8_9,SE-CO,601.754,47949736,TIMEOUT,0
2021,ConArg,2021/b_5_10_6,SE-CO,603.641,75019548,TIMEOUT,0
2021,ConArg,2021/e_7_2_10,SE-CO,602.769,53477064,TIMEOUT,0
2021,ConArg,2021/b_7_4_8,SE-CO,602.06,50887208,TIMEOUT,0
2021,ConArg,2021/be_10_8_10,SE-CO,601.149,25074224,TIMEOUT,0
2021,ConArg,2021/e_8_2_8,SE-CO,601.813,37323412,TIMEOUT,0
2021,ConArg,2021/e_8_10_6,SE-CO,600.947,20594220,TIMEOUT,0
2021,ConArg,2021/be_9_2_8,SE-CO,600.904,20132664,TIMEOUT,0
2021,ConArg,2021/b_9_2_7,SE-CO,600.914,20069148,TIMEOUT,0
2021,ConArg,2021/b_9_6_9,SE-CO,600.941,20140880,TIMEOUT,0
2021,ConArg,2021/be_6_4_7,SE-CO,602.309,65117000,TIMEOUT,0
2021,ConArg,2021/b_6_10_10,SE-CO,601.891,50782188,TIMEOUT,0
2021,ConArg,2021/e_7_2_7,SE-CO,602.077,58029524,TIMEOUT,0
2021,ConArg,2021/e_8_8_10,SE-CO,600.948,20279156,TIMEOUT,0
2021,ConArg,2021/be_5_3_10,SE-CO,602.645,84982872,TIMEOUT,0
2021,ConArg,2021/be_9_8_6,SE-CO,600.941,20882040,TIMEOUT,0
2021,ConArg,2021/e_10_5_10,SE-CO,601.045,23240272,TIMEOUT,0
2021,ConArg,2021/b_7_4_6,SE-CO,601.818,48722768,TIMEOUT,0
2021,ConArg,2021/e_8_6_7,SE-CO,601.109,20509420,TIMEOUT,0
2021,ConArg,2021/e_5_8_9,SE-CO,602.807,90454920,TIMEOUT,0
2021,ConArg,2021/b_5_8_10,SE-CO,603.016,88503164,TIMEOUT,0
2021,ConArg,2021/be_5_2_8,SE-CO,605.236,62424716,TIMEOUT,0
2021,ConArg,2021/e_6_2_7,SE-CO,602.615,57966196,TIMEOUT,0
2021,ConArg,2021/be_7_10_8,SE-CO,601.097,23343884,TIMEOUT,0
2021,ConArg,2021/be_8_10_10,SE-CO,601.169,21556432,TIMEOUT,0
2021,ConArg,2021/e_7_5_10,SE-CO,601.79,44429112,TIMEOUT,0
2021,ConArg,2021/e_6_5_10,SE-CO,603.194,70649296,TIMEOUT,0
2021,ConArg,2021/b_5_8_7,SE-CO,602.852,90068204,TIMEOUT,0
2021,ConArg,2021/b_6_10_6,SE-CO,601.813,50950204,TIMEOUT,0
2021,ConArg,2021/b_5_8_9,SE-CO,602.853,95668656,TIMEOUT,0
2021,ConArg,2021/e_5_10_7,SE-CO,604.302,57658196,TIMEOUT,0
2021,ConArg,2021/e_9_4_7,SE-CO,600.936,20494940,TIMEOUT,0
2021,ConArg,2021/e_9_8_10,SE-CO,601.065,20817484,TIMEOUT,0
2021,ConArg,2021/b_6_4_6,SE-CO,602.533,57109240,TIMEOUT,0
2021,ConArg,2021/be_9_4_6,SE-CO,600.925,20227848,TIMEOUT,0
2021,ConArg,2021/be_9_10_8,SE-CO,601.009,21565000,TIMEOUT,0
2021,ConArg,2021/e_9_8_7,SE-CO,600.958,20701652,TIMEOUT,0
2021,ConArg,2021/b_6_6_10,SE-CO,602.44,71372396,TIMEOUT,0
2021,ConArg,2021/e_6_4_6,SE-CO,602.304,62956464,TIMEOUT,0
2021,ConArg,2021/e_8_1_10,SE-CO,602.845,44883276,TIMEOUT,0
2021,ConArg,2021/b_9_4_7,SE-CO,600.933,20107588,TIMEOUT,0
2021,ConArg,2021/be_10_7_10,SE-CO,601.109,24107304,TIMEOUT,0
2021,ConArg,2021/b_7_6_10,SE-CO,601.732,41336108,TIMEOUT,0
2021,ConArg,2021/be_5_2_6,SE-CO,602.105,62582988,TIMEOUT,0
2021,ConArg,2021/be_9_6_6,SE-CO,600.981,20489192,TIMEOUT,0
2021,ConArg,2021/e_7_8_6,SE-CO,602.383,39498108,TIMEOUT,0
2021,ConArg,2021/be_10_4_10,SE-CO,601.101,23007588,TIMEOUT,0
2021,ConArg,2021/e_6_3_10,SE-CO,602.451,68860224,TIMEOUT,0
2021,ConArg,2021/be_6_6_10,SE-CO,602.316,84392948,TIMEOUT,0
2021,ConArg,2021/e_7_3_10,SE-CO,602.258,49496140,TIMEOUT,0
2021,ConArg,2021/b_8_2_6,SE-CO,600.975,21364532,TIMEOUT,0
2021,ConArg,2021/be_9_4_8,SE-CO,600.969,20459192,TIMEOUT,0
2021,ConArg,2021/b_7_8_7,SE-CO,601.038,22967152,TIMEOUT,0
2021,ConArg,2021/be_6_10_10,SE-CO,601.773,52183756,TIMEOUT,0
2021,ConArg,2021/e_8_5_10,SE-CO,600.978,20697340,TIMEOUT,0
2021,ConArg,2021/b_9_6_8,SE-CO,600.964,20202216,TIMEOUT,0
2021,ConArg,2021/b_9_2_6,SE-CO,600.919,20152416,TIMEOUT,0
2021,ConArg,2021/e_5_10_9,SE-CO,604.398,72379924,TIMEOUT,0
2021,ConArg,2021/b_9_8_10,SE-CO,600.932,21069692,TIMEOUT,0
2021,ConArg,2021/be_6_4_6,SE-CO,602.79,91345016,TIMEOUT,0
2021,ConArg,2021/e_5_2_8,SE-CO,602.911,90257700,TIMEOUT,0
2021,ConArg,2021/be_8_10_6,SE-CO,600.982,21779856,TIMEOUT,0
2021,ConArg,2021/be_8_8_6,SE-CO,601.006,21329564,TIMEOUT,0
2021,ConArg,2021/e_7_6_6,SE-CO,602.116,47891372,TIMEOUT,0
2021,ConArg,2021/be_7_8_9,SE-CO,601.863,46932328,TIMEOUT,0
2021,ConArg,2021/b_5_4_6,SE-CO,602.714,87966648,TIMEOUT,0
2021,ConArg,2021/e_8_10_9,SE-CO,600.94,20602316,TIMEOUT,0
2021,ConArg,2021/e_5_2_10,SE-CO,605.112,61925156,TIMEOUT,0
2021,ConArg,2021/e_8_4_7,SE-CO,600.97,20759056,TIMEOUT,0
2021,ConArg,2021/e_8_8_8,SE-CO,601.152,20363920,TIMEOUT,0
2021,ConArg,2021/be_9_2_7,SE-CO,600.935,19853800,TIMEOUT,0
2021,ConArg,2021/e_7_6_10,SE-CO,601.732,44599116,TIMEOUT,0
2021,ConArg,2021/b_5_6_9,SE-CO,602.254,65826032,TIMEOUT,0
2021,ConArg,2021/b_5_6_6,SE-CO,602.912,94043000,TIMEOUT,0
2021,ConArg,2021/e_9_7_10,SE-CO,600.947,20767304,TIMEOUT,0
2021,ConArg,2021/b_9_7_10,SE-CO,600.949,20581316,TIMEOUT,0
2021,ConArg,2021/e_7_8_10,SE-CO,601.745,42004676,TIMEOUT,0
2021,ConArg,2021/be_5_10_6,SE-CO,602.579,78418908,TIMEOUT,0
2021,ConArg,2021/e_7_6_8,SE-CO,601.773,45049888,TIMEOUT,0
2021,ConArg,2021/be_8_4_7,SE-CO,600.981,20676344,TIMEOUT,0
2021,ConArg,2021/e_8_2_7,SE-CO,602.43,36970688,TIMEOUT,0
2021,ConArg,2021/b_5_2_6,SE-CO,602.568,65700672,TIMEOUT,0
2021,ConArg,2021/be_6_2_8,SE-CO,602.133,74632196,TIMEOUT,0
2021,ConArg,2021/be_6_1_10,SE-CO,602.347,65530592,TIMEOUT,0
2021,ConArg,2021/be_9_6_8,SE-CO,601.135,20554524,TIMEOUT,0
2021,ConArg,2021/b_10_5_10,SE-CO,601.078,23632664,TIMEOUT,0
2021,ConArg,2021/b_7_10_7,SE-CO,601.074,22592840,TIMEOUT,0
2021,ConArg,2021/e_10_1_10,SE-CO,601.05,22290728,TIMEOUT,0
2021,ConArg,2021/be_7_6_8,SE-CO,601.913,53111748,TIMEOUT,0
2021,ConArg,2021/be_5_4_10,SE-CO,602.818,93092312,TIMEOUT,0
2021,ConArg,2021/be_6_9_10,SE-CO,601.902,57302444,TIMEOUT,0
2021,ConArg,2021/b_9_5_10,SE-CO,600.935,20115700,TIMEOUT,0
2021,ConArg,2021/e_6_8_10,SE-CO,604.018,47506884,TIMEOUT,0
2021,ConArg,2021/e_6_4_10,SE-CO,602.893,84151876,TIMEOUT,0
2021,ConArg,2021/be_8_4_6,SE-CO,600.967,20733116,TIMEOUT,0
2021,ConArg,2021/b_5_9_10,SE-CO,602.388,77759360,TIMEOUT,0
2021,ConArg,2021/be_6_3_10,SE-CO,602.083,67458916,TIMEOUT,0
2021,ConArg,2021/be_9_7_10,SE-CO,600.943,21023916,TIMEOUT,0
2021,ConArg,2021/be_6_8_6,SE-CO,602.276,64205272,TIMEOUT,0
2021,ConArg,2021/e_5_2_6,SE-CO,602.817,89106632,TIMEOUT,0
2021,ConArg,2021/b_5_10_8,SE-CO,605.469,66043404,TIMEOUT,0
2021,ConArg,2021/e_6_8_7,SE-CO,602.259,47416588,TIMEOUT,0
2021,ConArg,2021/e_5_8_10,SE-CO,603.361,74544584,TIMEOUT,0
2021,ConArg,2021/b_7_2_6,SE-CO,602.888,45602692,TIMEOUT,0
2021,ConArg,2021/b_10_4_10,SE-CO,601.065,23265048,TIMEOUT,0
2021,ConArg,2021/e_5_2_7,SE-CO,602.056,58471408,TIMEOUT,0
2021,ConArg,2021/e_7_2_8,SE-CO,601.871,43257484,TIMEOUT,0
2021,ConArg,2021/be_8_6_8,SE-CO,601.038,21137064,TIMEOUT,0
2021,ConArg,2021/b_8_10_9,SE-CO,600.99,20866236,TIMEOUT,0
2021,ConArg,2021/be_7_6_10,SE-CO,602.128,50145988,TIMEOUT,0
2021,ConArg,2021/e_10_10_10,SE-CO,601.169,25375036,TIMEOUT,0
2021,ConArg,2021/be_9_3_10,SE-CO,600.922,20248864,TIMEOUT,0
2021,ConArg,2021/be_5_6_10,SE-CO,602.944,71935716,TIMEOUT,0
2021,ConArg,2021/be_5_4_9,SE-CO,604.324,62988268,TIMEOUT,0
2021,ConArg,2021/e_8_6_8,SE-CO,600.92,20515584,TIMEOUT,0
2021,ConArg,2021/be_7_4_7,SE-CO,602.052,49550908,TIMEOUT,0
2021,ConArg,2021/be_6_6_9,SE-CO,602.153,55642084,TIMEOUT,0
2021,ConArg,2021/b_9_1_10,SE-CO,600.943,20042448,TIMEOUT,0
2021,ConArg,2021/b_8_1_10,SE-CO,602.295,47666304,TIMEOUT,0
2021,ConArg,2021/be_10_10_10,SE-CO,601.188,25815372,TIMEOUT,0
2021,ConArg,2021/be_8_6_10,SE-CO,600.994,21799232,TIMEOUT,0
2021,ConArg,2021/e_5_4_9,SE-CO,603.302,70262460,TIMEOUT,0
2021,ConArg,2021/e_5_4_6,SE-CO,602.112,65098716,TIMEOUT,0
2021,ConArg,2021/be_8_2_8,SE-CO,601.725,36527488,TIMEOUT,0
2021,ConArg,2021/e_5_10_8,SE-CO,602.867,90650820,TIMEOUT,0
2021,ConArg,2021/e_10_6_10,SE-CO,601.088,23450016,TIMEOUT,0
2021,ConArg,2021/be_9_10_9,SE-CO,601.015,21638848,TIMEOUT,0
2021,ConArg,2021/b_6_6_9,SE-CO,602.118,60896488,TIMEOUT,0
2021,ConArg,2021/be_8_4_10,SE-CO,600.962,21206784,TIMEOUT,0
2021,ConArg,2021/be_7_10_7,SE-CO,601.991,37469208,TIMEOUT,0
2021,ConArg,2021/b_9_10_7,SE-CO,600.963,21259256,TIMEOUT,0
2021,ConArg,2021/be_9_2_10,SE-CO,600.904,19762488,TIMEOUT,0
2021,ConArg,2021/be_7_8_10,SE-CO,603.268,43094848,TIMEOUT,0
2021,ConArg,2021/e_8_6_10,SE-CO,600.955,20362744,TIMEOUT,0
2021,ConArg,2021/e_9_10_8,SE-CO,601.008,21012064,TIMEOUT,0
2021,ConArg,2021/be_6_4_9,SE-CO,602.747,85045820,TIMEOUT,0
2021,ConArg,2021/e_8_8_6,SE-CO,600.923,20517524,TIMEOUT,0
2021,ConArg,2021/e_9_8_8,SE-CO,600.972,20750168,TIMEOUT,0
2021,ConArg,2021/b_5_4_10,SE-CO,602.979,73107708,TIMEOUT,0
2021,ConArg,2021/b_9_2_9,SE-CO,600.926,19542704,TIMEOUT,0
2021,ConArg,2021/b_6_3_10,SE-CO,602.633,59248040,TIMEOUT,0
2021,ConArg,2021/be_9_10_10,SE-CO,600.964,21547832,TIMEOUT,0
2021,ConArg,2021/be_7_6_6,SE-CO,601.919,52232968,TIMEOUT,0
2021,ConArg,2021/be_8_8_9,SE-CO,600.996,21368548,TIMEOUT,0
2021,ConArg,2021/e_7_1_10,SE-CO,602.207,68572064,TIMEOUT,0
2021,ConArg,2021/be_10_1_10,SE-CO,601.011,22266204,TIMEOUT,0
2021,ConArg,2021/b_8_8_8,SE-CO,600.953,20943012,TIMEOUT,0
2021,ConArg,2021/b_9_4_9,SE-CO,600.915,19883884,TIMEOUT,0
2021,ConArg,2021/be_7_4_10,SE-CO,601.914,53408084,TIMEOUT,0
2021,ConArg,2021/b_9_10_10,SE-CO,601.008,21256408,TIMEOUT,0
2021,ConArg,2021/e_5_10_10,SE-CO,602.721,72180064,TIMEOUT,0
2021,ConArg,2021/e_5_5_10,SE-CO,602.549,65029272,TIMEOUT,0
2021,ConArg,2021/e_5_4_8,SE-CO,602.035,62930752,TIMEOUT,0
2021,ConArg,2021/be_7_2_9,SE-CO,602.805,49531704,TIMEOUT,0
2021,ConArg,2021/be_9_4_10,SE-CO,600.958,20444340,TIMEOUT,0
2021,ConArg,2021/e_5_9_10,SE-CO,602.135,59542132,TIMEOUT,0
2021,ConArg,2021/e_8_2_6,SE-CO,601.807,37676704,TIMEOUT,0
2021,ConArg,2021/b_7_4_9,SE-CO,602.738,52364436,TIMEOUT,0
2021,ConArg,2021/b_7_6_6,SE-CO,601.888,40420148,TIMEOUT,0
2021,ConArg,2021/be_9_4_7,SE-CO,600.924,20319860,TIMEOUT,0
2021,ConArg,2021/b_6_8_7,SE-CO,601.795,47819708,TIMEOUT,0
2021,ConArg,2021/be_6_10_8,SE-CO,602.063,62082664,TIMEOUT,0
2021,ConArg,2021/e_9_6_8,SE-CO,600.957,20496352,TIMEOUT,0
2021,ConArg,2021/be_7_8_7,SE-CO,601.716,45336292,TIMEOUT,0
2021,ConArg,2021/e_7_10_7,SE-CO,602.053,43675080,TIMEOUT,0
2021,ConArg,2021/b_6_2_6,SE-CO,602.927,91375200,TIMEOUT,0
2021,ConArg,2021/b_8_4_6,SE-CO,600.94,20641468,TIMEOUT,0
2021,ConArg,2021/e_9_2_10,SE-CO,600.96,20422048,TIMEOUT,0
2021,ConArg,2021/be_5_7_10,SE-CO,603.645,67792252,TIMEOUT,0
