year,solver,instances,track,cpu-time,memory,status,score
2019,coquiaas,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,EE-PR,0.335,2887680,COMPLETED,1
2019,coquiaas,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,EE-PR,0.3,3043328,COMPLETED,1
2019,coquiaas,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,EE-PR,0.311,2883584,COMPLETED,1
2019,coquiaas,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.tgf,EE-PR,0.312,2887680,COMPLETED,1
2019,coquiaas,A-1-BA_120_30_3.tgf,EE-PR,0.355,2887680,COMPLETED,1
2019,coquiaas,A-1-BA_180_10_2.tgf,EE-PR,0.312,2879488,COMPLETED,1
2019,coquiaas,A-1-BA_200_10_5.tgf,EE-PR,0.312,2887680,COMPLETED,1
2019,coquiaas,A-1-BA_40_80_5.tgf,EE-PR,0.347,2879488,COMPLETED,1
2019,coquiaas,A-1-BA_60_70_3.tgf,EE-PR,0.455,2879488,COMPLETED,1
2019,coquiaas,A-1-brookings-or-us.gml.50.tgf,EE-PR,0.31,3047424,COMPLETED,1
2019,coquiaas,A-1-caravan-or-us.gml.80.tgf,EE-PR,0.318,2883584,COMPLETED,1
2019,coquiaas,A-1-ER_100_100_1.tgf,EE-PR,0.326,2887680,COMPLETED,1
2019,coquiaas,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.tgf,EE-PR,0.3,2883584,COMPLETED,1
2019,coquiaas,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.tgf,EE-PR,0.326,2887680,COMPLETED,1
2019,coquiaas,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,EE-PR,0.317,2883584,COMPLETED,1
2019,coquiaas,A-1-grd_1790_4_8.tgf,EE-PR,0.895,2883584,COMPLETED,1
2019,coquiaas,A-1-grd_2065_1_8.tgf,EE-PR,0.52,2887680,COMPLETED,1
2019,coquiaas,A-1-grd_418_2_9.tgf,EE-PR,0.325,2883584,COMPLETED,1
2019,coquiaas,A-1-grd_489_5_8.tgf,EE-PR,0.357,2883584,COMPLETED,1
2019,coquiaas,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.tgf,EE-PR,0.3,2887680,COMPLETED,1
2019,coquiaas,A-1-stb_190_70.tgf,EE-PR,0.328,2875392,COMPLETED,1
2019,coquiaas,A-1-stb_291_2.tgf,EE-PR,3.425,2891776,COMPLETED,1
2019,coquiaas,A-1-stb_389_42.tgf,EE-PR,0.349,2883584,COMPLETED,1
2019,coquiaas,A-1-stb_437_137.tgf,EE-PR,0.319,2883584,COMPLETED,1
2019,coquiaas,A-2-admbuster_10000.tgf,EE-PR,0.592,2891776,COMPLETED,1
2019,coquiaas,A-2-admbuster_8000.tgf,EE-PR,0.554,2887680,COMPLETED,1
2019,coquiaas,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,EE-PR,2.708,2883584,COMPLETED,1
2019,coquiaas,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,EE-PR,1.678,2887680,COMPLETED,1
2019,coquiaas,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,EE-PR,1.705,2879488,COMPLETED,1
2019,coquiaas,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.tgf,EE-PR,1.595,2887680,COMPLETED,1
2019,coquiaas,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,EE-PR,1.874,2883584,COMPLETED,1
2019,coquiaas,A-2-BA_180_20_1.tgf,EE-PR,0.356,2879488,COMPLETED,1
2019,coquiaas,A-2-BA_200_30_2.tgf,EE-PR,0.357,2887680,COMPLETED,1
2019,coquiaas,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.tgf,EE-PR,0.422,2883584,COMPLETED,1
2019,coquiaas,A-2-grd_1697_5_7.tgf,EE-PR,0.934,2887680,COMPLETED,1
2019,coquiaas,A-2-grd_1948_5_1.tgf,EE-PR,1.099,2883584,COMPLETED,1
2019,coquiaas,A-2-grd_3018_3_7.tgf,EE-PR,1.477,2887680,COMPLETED,1
2019,coquiaas,A-2-grd_3908_2_1.tgf,EE-PR,1.605,2887680,COMPLETED,1
2019,coquiaas,A-2-grd_5178_1_1.tgf,EE-PR,1.459,2887680,COMPLETED,1
2019,coquiaas,A-2-stb_422_250.tgf,EE-PR,111.917,54337536,COMPLETED,1
2019,coquiaas,A-2-stb_428_430.tgf,EE-PR,73.397,51109888,COMPLETED,1
2019,coquiaas,A-2-stb_547_485.tgf,EE-PR,32.366,42037248,COMPLETED,1
2019,coquiaas,A-2-WS_300_16_70_30.tgf,EE-PR,82.545,46923776,COMPLETED,1
2019,coquiaas,A-2-WS_300_16_90_30.tgf,EE-PR,35.333,40919040,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.tgf,EE-PR,2.372,2883584,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,EE-PR,2.438,2879488,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,EE-PR,5.225,3051520,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,EE-PR,3.34,2887680,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,EE-PR,2.645,2883584,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,EE-PR,2.013,2887680,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,EE-PR,2.679,2883584,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,EE-PR,3.026,2879488,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,EE-PR,2.272,2883584,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,EE-PR,3.16,2879488,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,EE-PR,3.507,2879488,COMPLETED,1
2019,coquiaas,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,EE-PR,3.198,2883584,COMPLETED,1
2019,coquiaas,A-3-bw2.pfile-4-02.pddl.2.cnf.tgf,EE-PR,0.439,2883584,COMPLETED,1
2019,coquiaas,A-3-grd_8034_1_2.tgf,EE-PR,3.33,2883584,COMPLETED,1
2019,coquiaas,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,EE-PR,6.538,3043328,COMPLETED,1
2019,coquiaas,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,EE-PR,6.553,2887680,COMPLETED,1
2019,coquiaas,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,EE-PR,7.545,2879488,COMPLETED,1
2019,coquiaas,A-4-grd_7891_3_9.tgf,EE-PR,7.806,2887680,COMPLETED,1
2019,coquiaas,B-1-admbuster_1000.tgf,EE-PR,0.356,2883584,COMPLETED,1
2019,coquiaas,B-1-admbuster_2000.tgf,EE-PR,0.344,2883584,COMPLETED,1
2019,coquiaas,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.tgf,EE-PR,1.258,2887680,COMPLETED,1
2019,coquiaas,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.tgf,EE-PR,0.318,2883584,COMPLETED,1
2019,coquiaas,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.tgf,EE-PR,0.326,2883584,COMPLETED,1
2019,coquiaas,B-1-BA_100_20_1.tgf,EE-PR,0.319,2887680,COMPLETED,1
2019,coquiaas,B-1-BA_120_20_2.tgf,EE-PR,0.312,2887680,COMPLETED,1
2019,coquiaas,B-1-BA_40_30_3.tgf,EE-PR,0.317,2879488,COMPLETED,1
2019,coquiaas,B-1-BA_40_60_2.tgf,EE-PR,0.314,2887680,COMPLETED,1
2019,coquiaas,B-1-BA_40_80_4.tgf,EE-PR,0.307,2883584,COMPLETED,1
2019,coquiaas,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.tgf,EE-PR,0.315,2883584,COMPLETED,1
2019,coquiaas,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.tgf,EE-PR,0.326,2879488,COMPLETED,1
2019,coquiaas,B-1-grd_156_3_6.tgf,EE-PR,0.326,2883584,COMPLETED,1
2019,coquiaas,B-1-grd_1892_1_3.tgf,EE-PR,0.481,2879488,COMPLETED,1
2019,coquiaas,B-1-grd_1948_5_1.tgf,EE-PR,1.099,2883584,COMPLETED,1
2019,coquiaas,B-1-grd_3018_3_7.tgf,EE-PR,1.481,2879488,COMPLETED,1
2019,coquiaas,B-1-massachusetts-archiver_20090912_0208.gml.50.tgf,EE-PR,0.36,2883584,COMPLETED,1
2019,coquiaas,B-1-stb_138_162.tgf,EE-PR,0.331,2879488,COMPLETED,1
2019,coquiaas,B-1-stb_161_74.tgf,EE-PR,0.323,2875392,COMPLETED,1
2019,coquiaas,B-1-stb_199_128.tgf,EE-PR,0.336,2879488,COMPLETED,1
2019,coquiaas,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.tgf,EE-PR,0.316,2891776,COMPLETED,1
2019,coquiaas,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,EE-PR,5.965,2887680,COMPLETED,1
2019,coquiaas,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,EE-PR,5.213,2883584,COMPLETED,1
2019,coquiaas,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,EE-PR,4.956,2879488,COMPLETED,1
2019,coquiaas,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,EE-PR,3.482,2883584,COMPLETED,1
2019,coquiaas,B-2-BA_140_30_5.tgf,EE-PR,0.398,3047424,COMPLETED,1
2019,coquiaas,B-2-comune-di-castellanza_20151218_2338.gml.80.tgf,EE-PR,0.752,2887680,COMPLETED,1
2019,coquiaas,B-2-stb_287_202.tgf,EE-PR,4.999,3047424,COMPLETED,1
2019,coquiaas,B-2-stb_291_2.tgf,EE-PR,3.119,2891776,COMPLETED,1
2019,coquiaas,B-2-stb_330_291.tgf,EE-PR,4.736,2879488,COMPLETED,1
2019,coquiaas,B-2-stb_410_118.tgf,EE-PR,2.808,2883584,COMPLETED,1
2019,coquiaas,B-2-stb_625_161.tgf,EE-PR,1.161,2887680,COMPLETED,1
2019,coquiaas,B-2-WS_200_20_90_50.tgf,EE-PR,4.869,2887680,COMPLETED,1
2019,coquiaas,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,EE-PR,7.096,2887680,COMPLETED,1
2019,coquiaas,B-3-stb_327_100.tgf,EE-PR,213.957,88903680,COMPLETED,1
2019,coquiaas,B-3-stb_339_393.tgf,EE-PR,169.78,71376896,COMPLETED,1
2019,coquiaas,B-3-stb_380_405.tgf,EE-PR,11.718,2887680,COMPLETED,1
2019,coquiaas,B-3-stb_390_450.tgf,EE-PR,23.763,2887680,COMPLETED,1
2019,coquiaas,B-3-stb_428_430.tgf,EE-PR,73.004,50495488,COMPLETED,1
2019,coquiaas,B-3-stb_430_209.tgf,EE-PR,28.699,32243712,COMPLETED,1
2019,coquiaas,B-3-stb_457_193.tgf,EE-PR,19.929,2879488,COMPLETED,1
2019,coquiaas,B-3-stb_522_11.tgf,EE-PR,2.081,2883584,COMPLETED,1
2019,coquiaas,B-3-stb_590_330.tgf,EE-PR,3.599,2887680,COMPLETED,1
2019,coquiaas,B-3-stb_696_368.tgf,EE-PR,4.947,2887680,COMPLETED,1
2019,coquiaas,B-3-stb_696_412.tgf,EE-PR,3.055,2883584,COMPLETED,1
2019,coquiaas,B-3-stb_763_492.tgf,EE-PR,4.66,2875392,COMPLETED,1
2019,coquiaas,B-3-stb_767_429.tgf,EE-PR,2.144,2883584,COMPLETED,1
2019,coquiaas,B-3-WS_300_16_70_30.tgf,EE-PR,77.934,49860608,COMPLETED,1
2019,coquiaas,B-3-WS_300_16_90_30.tgf,EE-PR,34.134,41054208,COMPLETED,1
2019,coquiaas,B-4-stb_547_485.tgf,EE-PR,32.438,40824832,COMPLETED,1
2019,coquiaas,C-1-admbuster_1000.tgf,EE-PR,0.369,2887680,COMPLETED,1
2019,coquiaas,C-1-admbuster_10000.tgf,EE-PR,0.694,2875392,COMPLETED,1
2019,coquiaas,C-1-admbuster_6000.tgf,EE-PR,0.449,2883584,COMPLETED,1
2019,coquiaas,C-1-admbuster_8000.tgf,EE-PR,0.621,2887680,COMPLETED,1
2019,coquiaas,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.tgf,EE-PR,0.305,2887680,COMPLETED,1
2019,coquiaas,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.tgf,EE-PR,0.343,2883584,COMPLETED,1
2019,coquiaas,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.tgf,EE-PR,0.318,2887680,COMPLETED,1
2019,coquiaas,C-1-BA_120_20_5.tgf,EE-PR,0.332,2883584,COMPLETED,1
2019,coquiaas,C-1-BA_60_60_2.tgf,EE-PR,0.321,2883584,COMPLETED,1
2019,coquiaas,C-1-BA_80_20_4.tgf,EE-PR,0.304,2879488,COMPLETED,1
2019,coquiaas,C-1-bluestar-or-us.gml.20.tgf,EE-PR,0.313,2887680,COMPLETED,1
2019,coquiaas,C-1-calaveras-transit_20151216_1707.gml.50.tgf,EE-PR,0.351,2883584,COMPLETED,1
2019,coquiaas,C-1-ER_100_100_3.tgf,EE-PR,0.33,2887680,COMPLETED,1
2019,coquiaas,C-1-grd_1222_5_4.tgf,EE-PR,0.634,2883584,COMPLETED,1
2019,coquiaas,C-1-grd_3018_3_7.tgf,EE-PR,1.516,2887680,COMPLETED,1
2019,coquiaas,C-1-grd_489_5_8.tgf,EE-PR,0.352,2883584,COMPLETED,1
2019,coquiaas,C-1-grd_5178_1_1.tgf,EE-PR,1.468,2883584,COMPLETED,1
2019,coquiaas,C-1-grd_8034_1_2.tgf,EE-PR,3.05,2887680,COMPLETED,1
2019,coquiaas,C-1-stb_234_487.tgf,EE-PR,0.345,2883584,COMPLETED,1
2019,coquiaas,C-1-stb_373_251.tgf,EE-PR,0.358,2883584,COMPLETED,1
2019,coquiaas,C-1-stb_463_93.tgf,EE-PR,0.682,2887680,COMPLETED,1
2019,coquiaas,C-1-WS_200_28_70_10.tgf,EE-PR,5.727,2887680,COMPLETED,1
2019,coquiaas,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,EE-PR,2.869,2879488,COMPLETED,1
2019,coquiaas,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,EE-PR,7.655,2883584,COMPLETED,1
2019,coquiaas,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,EE-PR,2.738,2887680,COMPLETED,1
2019,coquiaas,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,EE-PR,3.263,2887680,COMPLETED,1
2019,coquiaas,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,EE-PR,4.745,2883584,COMPLETED,1
2019,coquiaas,C-2-stb_304_352.tgf,EE-PR,140.225,72916992,COMPLETED,1
2019,coquiaas,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,EE-PR,6.675,2883584,COMPLETED,1
2019,coquiaas,Medium-result-b1.tgf,EE-PR,1.08,2875392,COMPLETED,1
2019,coquiaas,Medium-result-b16.tgf,EE-PR,0.997,2887680,COMPLETED,1
2019,coquiaas,Medium-result-b17.tgf,EE-PR,1.594,2879488,COMPLETED,1
2019,coquiaas,Medium-result-b2.tgf,EE-PR,1.432,2879488,COMPLETED,1
2019,coquiaas,Medium-result-b23.tgf,EE-PR,1.716,2887680,COMPLETED,1
2019,coquiaas,Medium-result-b24.tgf,EE-PR,1.043,2887680,COMPLETED,1
2019,coquiaas,Medium-result-b25.tgf,EE-PR,1.747,2883584,COMPLETED,1
2019,coquiaas,n100p3q34ve.tgf,EE-PR,1.683,2883584,COMPLETED,1
2019,coquiaas,n100p5q2.tgf,EE-PR,0.412,2883584,COMPLETED,1
2019,coquiaas,n128p5q2_ve.tgf,EE-PR,0.823,2883584,COMPLETED,1
2019,coquiaas,n160p3q24e.tgf,EE-PR,59.438,52580352,COMPLETED,1
2019,coquiaas,n160p5q2_ve.tgf,EE-PR,3.743,2879488,COMPLETED,1
2019,coquiaas,n192p5q2_ve.tgf,EE-PR,23.382,2887680,COMPLETED,1
2019,coquiaas,n224p5q2_ve.tgf,EE-PR,100.468,93622272,COMPLETED,1
2019,coquiaas,n256p3q08n.tgf,EE-PR,659.149,223477760,TIMEOUT,0
2019,coquiaas,n256p5q2_e.tgf,EE-PR,428.848,173400064,COMPLETED,1
2019,coquiaas,n320p5q2_n.tgf,EE-PR,659.147,274632704,TIMEOUT,0
2019,coquiaas,Small-result-b10.tgf,EE-PR,0.316,2883584,COMPLETED,1
2019,coquiaas,Small-result-b100.tgf,EE-PR,0.356,2883584,COMPLETED,1
2019,coquiaas,Small-result-b101.tgf,EE-PR,0.306,2875392,COMPLETED,1
2019,coquiaas,Small-result-b102.tgf,EE-PR,0.363,2887680,COMPLETED,1
2019,coquiaas,Small-result-b103.tgf,EE-PR,0.357,2879488,COMPLETED,1
2019,coquiaas,Small-result-b104.tgf,EE-PR,0.357,2883584,COMPLETED,1
2019,coquiaas,Small-result-b105.tgf,EE-PR,0.305,2883584,COMPLETED,1
2019,coquiaas,Small-result-b106.tgf,EE-PR,0.321,2887680,COMPLETED,1
2019,coquiaas,Small-result-b107.tgf,EE-PR,0.319,2883584,COMPLETED,1
2019,coquiaas,Small-result-b108.tgf,EE-PR,0.362,2887680,COMPLETED,1
2019,coquiaas,Small-result-b11.tgf,EE-PR,0.31,2883584,COMPLETED,1
2019,coquiaas,Small-result-b12.tgf,EE-PR,0.313,2875392,COMPLETED,1
2019,coquiaas,Small-result-b13.tgf,EE-PR,0.289,2887680,COMPLETED,1
2019,coquiaas,Small-result-b14.tgf,EE-PR,0.319,2883584,COMPLETED,1
2019,coquiaas,Small-result-b15.tgf,EE-PR,0.294,2883584,COMPLETED,1
2019,coquiaas,Small-result-b16.tgf,EE-PR,0.321,2879488,COMPLETED,1
2019,coquiaas,Small-result-b17.tgf,EE-PR,0.292,2883584,COMPLETED,1
2019,coquiaas,Small-result-b18.tgf,EE-PR,0.316,2887680,COMPLETED,1
2019,coquiaas,Small-result-b19.tgf,EE-PR,0.318,2887680,COMPLETED,1
2019,coquiaas,Small-result-b2.tgf,EE-PR,0.307,2883584,COMPLETED,1
2019,coquiaas,Small-result-b20.tgf,EE-PR,0.295,2883584,COMPLETED,1
2019,coquiaas,Small-result-b21.tgf,EE-PR,0.316,2879488,COMPLETED,1
2019,coquiaas,Small-result-b22.tgf,EE-PR,0.32,2879488,COMPLETED,1
2019,coquiaas,Small-result-b23.tgf,EE-PR,0.294,2887680,COMPLETED,1
2019,coquiaas,Small-result-b24.tgf,EE-PR,0.315,2883584,COMPLETED,1
2019,coquiaas,Small-result-b25.tgf,EE-PR,0.331,2879488,COMPLETED,1
2019,coquiaas,Small-result-b26.tgf,EE-PR,0.378,2879488,COMPLETED,1
2019,coquiaas,Small-result-b27.tgf,EE-PR,0.372,2887680,COMPLETED,1
2019,coquiaas,Small-result-b28.tgf,EE-PR,0.621,2879488,COMPLETED,1
2019,coquiaas,Small-result-b29.tgf,EE-PR,0.308,2879488,COMPLETED,1
2019,coquiaas,Small-result-b3.tgf,EE-PR,0.294,2883584,COMPLETED,1
2019,coquiaas,Small-result-b30.tgf,EE-PR,0.315,2883584,COMPLETED,1
2019,coquiaas,Small-result-b31.tgf,EE-PR,0.307,2887680,COMPLETED,1
2019,coquiaas,Small-result-b33.tgf,EE-PR,0.311,2887680,COMPLETED,1
2019,coquiaas,Small-result-b34.tgf,EE-PR,0.307,2883584,COMPLETED,1
2019,coquiaas,Small-result-b35.tgf,EE-PR,0.317,2883584,COMPLETED,1
2019,coquiaas,Small-result-b36.tgf,EE-PR,0.31,2883584,COMPLETED,1
2019,coquiaas,Small-result-b37.tgf,EE-PR,0.321,2887680,COMPLETED,1
2019,coquiaas,Small-result-b38.tgf,EE-PR,0.305,2883584,COMPLETED,1
2019,coquiaas,Small-result-b39.tgf,EE-PR,0.315,2883584,COMPLETED,1
2019,coquiaas,Small-result-b4.tgf,EE-PR,0.325,2879488,COMPLETED,1
2019,coquiaas,Small-result-b40.tgf,EE-PR,0.318,2883584,COMPLETED,1
2019,coquiaas,Small-result-b41.tgf,EE-PR,0.317,2879488,COMPLETED,1
2019,coquiaas,Small-result-b42.tgf,EE-PR,0.297,2879488,COMPLETED,1
2019,coquiaas,Small-result-b43.tgf,EE-PR,0.317,2883584,COMPLETED,1
2019,coquiaas,Small-result-b44.tgf,EE-PR,0.311,2875392,COMPLETED,1
2019,coquiaas,Small-result-b45.tgf,EE-PR,0.315,2887680,COMPLETED,1
2019,coquiaas,Small-result-b46.tgf,EE-PR,0.316,2887680,COMPLETED,1
2019,coquiaas,Small-result-b47.tgf,EE-PR,0.318,2879488,COMPLETED,1
2019,coquiaas,Small-result-b48.tgf,EE-PR,0.327,2883584,COMPLETED,1
2019,coquiaas,Small-result-b49.tgf,EE-PR,0.326,2883584,COMPLETED,1
2019,coquiaas,Small-result-b5.tgf,EE-PR,0.301,2883584,COMPLETED,1
2019,coquiaas,Small-result-b50.tgf,EE-PR,0.325,2883584,COMPLETED,1
2019,coquiaas,Small-result-b51.tgf,EE-PR,0.299,2883584,COMPLETED,1
2019,coquiaas,Small-result-b52.tgf,EE-PR,0.33,2883584,COMPLETED,1
2019,coquiaas,Small-result-b53.tgf,EE-PR,0.305,2887680,COMPLETED,1
2019,coquiaas,Small-result-b54.tgf,EE-PR,0.319,2887680,COMPLETED,1
2019,coquiaas,Small-result-b55.tgf,EE-PR,0.326,2883584,COMPLETED,1
2019,coquiaas,Small-result-b56.tgf,EE-PR,0.322,2887680,COMPLETED,1
2019,coquiaas,Small-result-b57.tgf,EE-PR,0.316,2875392,COMPLETED,1
2019,coquiaas,Small-result-b58.tgf,EE-PR,0.313,2883584,COMPLETED,1
2019,coquiaas,Small-result-b59.tgf,EE-PR,0.319,2883584,COMPLETED,1
2019,coquiaas,Small-result-b6.tgf,EE-PR,0.33,2883584,COMPLETED,1
2019,coquiaas,Small-result-b60.tgf,EE-PR,0.31,2883584,COMPLETED,1
2019,coquiaas,Small-result-b61.tgf,EE-PR,0.322,2887680,COMPLETED,1
2019,coquiaas,Small-result-b62.tgf,EE-PR,0.324,2875392,COMPLETED,1
2019,coquiaas,Small-result-b63.tgf,EE-PR,0.325,2887680,COMPLETED,1
2019,coquiaas,Small-result-b64.tgf,EE-PR,0.301,2883584,COMPLETED,1
2019,coquiaas,Small-result-b65.tgf,EE-PR,0.302,2879488,COMPLETED,1
2019,coquiaas,Small-result-b66.tgf,EE-PR,0.32,2883584,COMPLETED,1
2019,coquiaas,Small-result-b67.tgf,EE-PR,0.293,2883584,COMPLETED,1
2019,coquiaas,Small-result-b68.tgf,EE-PR,0.318,2887680,COMPLETED,1
2019,coquiaas,Small-result-b69.tgf,EE-PR,0.297,2883584,COMPLETED,1
2019,coquiaas,Small-result-b70.tgf,EE-PR,0.315,2879488,COMPLETED,1
2019,coquiaas,Small-result-b71.tgf,EE-PR,0.318,2887680,COMPLETED,1
2019,coquiaas,Small-result-b72.tgf,EE-PR,0.316,2887680,COMPLETED,1
2019,coquiaas,Small-result-b73.tgf,EE-PR,0.32,2883584,COMPLETED,1
2019,coquiaas,Small-result-b74.tgf,EE-PR,0.298,2879488,COMPLETED,1
2019,coquiaas,Small-result-b75.tgf,EE-PR,0.315,2891776,COMPLETED,1
2019,coquiaas,Small-result-b76.tgf,EE-PR,0.321,2887680,COMPLETED,1
2019,coquiaas,Small-result-b77.tgf,EE-PR,0.314,2883584,COMPLETED,1
2019,coquiaas,Small-result-b78.tgf,EE-PR,0.308,2879488,COMPLETED,1
2019,coquiaas,Small-result-b79.tgf,EE-PR,0.293,2887680,COMPLETED,1
2019,coquiaas,Small-result-b8.tgf,EE-PR,0.298,2879488,COMPLETED,1
2019,coquiaas,Small-result-b80.tgf,EE-PR,0.317,2887680,COMPLETED,1
2019,coquiaas,Small-result-b81.tgf,EE-PR,0.296,2883584,COMPLETED,1
2019,coquiaas,Small-result-b82.tgf,EE-PR,0.297,2887680,COMPLETED,1
2019,coquiaas,Small-result-b83.tgf,EE-PR,0.307,2883584,COMPLETED,1
2019,coquiaas,Small-result-b84.tgf,EE-PR,0.296,2887680,COMPLETED,1
2019,coquiaas,Small-result-b85.tgf,EE-PR,0.288,2879488,COMPLETED,1
2019,coquiaas,Small-result-b86.tgf,EE-PR,0.298,2887680,COMPLETED,1
2019,coquiaas,Small-result-b87.tgf,EE-PR,0.321,2879488,COMPLETED,1
2019,coquiaas,Small-result-b88.tgf,EE-PR,0.307,2887680,COMPLETED,1
2019,coquiaas,Small-result-b89.tgf,EE-PR,0.308,2879488,COMPLETED,1
2019,coquiaas,Small-result-b9.tgf,EE-PR,0.292,2875392,COMPLETED,1
2019,coquiaas,Small-result-b90.tgf,EE-PR,0.289,2875392,COMPLETED,1
2019,coquiaas,Small-result-b91.tgf,EE-PR,0.31,2883584,COMPLETED,1
2019,coquiaas,Small-result-b92.tgf,EE-PR,0.317,2887680,COMPLETED,1
2019,coquiaas,Small-result-b93.tgf,EE-PR,0.328,2883584,COMPLETED,1
2019,coquiaas,Small-result-b94.tgf,EE-PR,0.321,2875392,COMPLETED,1
2019,coquiaas,Small-result-b95.tgf,EE-PR,0.331,2879488,COMPLETED,1
2019,coquiaas,Small-result-b96.tgf,EE-PR,0.327,2883584,COMPLETED,1
2019,coquiaas,Small-result-b97.tgf,EE-PR,0.328,2883584,COMPLETED,1
2019,coquiaas,Small-result-b98.tgf,EE-PR,0.33,2883584,COMPLETED,1
2019,coquiaas,Small-result-b99.tgf,EE-PR,0.311,2879488,COMPLETED,1
2019,coquiaas,T-1-admbuster_1000.tgf,EE-PR,0.314,2883584,COMPLETED,1
2019,coquiaas,T-1-admbuster_2000.tgf,EE-PR,0.362,2887680,COMPLETED,1
2019,coquiaas,T-1-admbuster_4000.tgf,EE-PR,0.426,2883584,COMPLETED,1
2019,coquiaas,T-1-admbuster_6000.tgf,EE-PR,0.506,2883584,COMPLETED,1
2019,coquiaas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,EE-PR,0.346,2887680,COMPLETED,1
2019,coquiaas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,EE-PR,0.322,2883584,COMPLETED,1
2019,coquiaas,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,EE-PR,0.315,2883584,COMPLETED,1
2019,coquiaas,T-1-BA_100_10_3.tgf,EE-PR,0.315,2879488,COMPLETED,1
2019,coquiaas,T-1-BA_100_10_5.tgf,EE-PR,0.313,2879488,COMPLETED,1
2019,coquiaas,T-1-BA_20_60_3.tgf,EE-PR,0.286,2883584,COMPLETED,1
2019,coquiaas,T-1-BA_40_50_2.tgf,EE-PR,0.314,2883584,COMPLETED,1
2019,coquiaas,T-1-BA_80_30_3.tgf,EE-PR,0.407,2883584,COMPLETED,1
2019,coquiaas,T-1-caravan-airport-transportation_20151216_1604.gml.20.tgf,EE-PR,0.317,2887680,COMPLETED,1
2019,coquiaas,T-1-cascadespoint-or-us.gml.20.tgf,EE-PR,0.302,2883584,COMPLETED,1
