solver,instance,semantics,time,mem,status,score
coquiaas,Small-result-b14.apx,EE-CO,0.314,2887680,COMPLETED,1
coquiaas,Small-result-b15.apx,EE-CO,0.296,2875392,COMPLETED,1
coquiaas,Small-result-b16.apx,EE-CO,0.315,2883584,COMPLETED,1
coquiaas,Small-result-b17.apx,EE-CO,0.321,2887680,COMPLETED,1
coquiaas,Small-result-b18.apx,EE-CO,0.319,2887680,COMPLETED,1
coquiaas,Small-result-b19.apx,EE-CO,0.321,2887680,COMPLETED,1
coquiaas,Small-result-b2.apx,EE-CO,0.311,2883584,COMPLETED,1
coquiaas,Small-result-b20.apx,EE-CO,0.313,2883584,COMPLETED,1
coquiaas,Small-result-b21.apx,EE-CO,0.316,2883584,COMPLETED,1
coquiaas,Small-result-b22.apx,EE-CO,0.318,2887680,COMPLETED,1
coquiaas,Small-result-b23.apx,EE-CO,0.325,2883584,COMPLETED,1
coquiaas,Small-result-b24.apx,EE-CO,0.329,2883584,COMPLETED,1
coquiaas,Small-result-b25.apx,EE-CO,0.323,2883584,COMPLETED,1
coquiaas,Small-result-b26.apx,EE-CO,0.373,2883584,COMPLETED,1
coquiaas,Small-result-b27.apx,EE-CO,0.374,2887680,COMPLETED,1
coquiaas,Small-result-b28.apx,EE-CO,0.589,2883584,COMPLETED,1
coquiaas,Small-result-b29.apx,EE-CO,0.309,2883584,COMPLETED,1
coquiaas,Small-result-b3.apx,EE-CO,0.317,2887680,COMPLETED,1
coquiaas,Small-result-b30.apx,EE-CO,0.304,2879488,COMPLETED,1
coquiaas,Small-result-b31.apx,EE-CO,0.294,2887680,COMPLETED,1
coquiaas,Small-result-b33.apx,EE-CO,0.314,2883584,COMPLETED,1
coquiaas,Small-result-b34.apx,EE-CO,0.314,2883584,COMPLETED,1
coquiaas,Small-result-b35.apx,EE-CO,0.31,2883584,COMPLETED,1
coquiaas,Small-result-b36.apx,EE-CO,0.312,2887680,COMPLETED,1
coquiaas,Small-result-b37.apx,EE-CO,0.312,2887680,COMPLETED,1
coquiaas,Small-result-b38.apx,EE-CO,0.311,2883584,COMPLETED,1
coquiaas,Small-result-b39.apx,EE-CO,0.319,2887680,COMPLETED,1
coquiaas,Small-result-b4.apx,EE-CO,0.307,2875392,COMPLETED,1
coquiaas,Small-result-b40.apx,EE-CO,0.32,2887680,COMPLETED,1
coquiaas,Small-result-b41.apx,EE-CO,0.296,2883584,COMPLETED,1
coquiaas,Small-result-b42.apx,EE-CO,0.321,2887680,COMPLETED,1
coquiaas,Small-result-b43.apx,EE-CO,0.309,2875392,COMPLETED,1
coquiaas,Small-result-b44.apx,EE-CO,0.324,2883584,COMPLETED,1
coquiaas,Small-result-b45.apx,EE-CO,0.306,2887680,COMPLETED,1
coquiaas,Small-result-b46.apx,EE-CO,0.295,2875392,COMPLETED,1
coquiaas,Small-result-b47.apx,EE-CO,0.323,2879488,COMPLETED,1
coquiaas,Small-result-b48.apx,EE-CO,0.313,2883584,COMPLETED,1
coquiaas,Small-result-b49.apx,EE-CO,0.317,2875392,COMPLETED,1
coquiaas,Small-result-b5.apx,EE-CO,0.303,2887680,COMPLETED,1
coquiaas,Small-result-b50.apx,EE-CO,0.297,2883584,COMPLETED,1
coquiaas,Small-result-b51.apx,EE-CO,0.324,2887680,COMPLETED,1
coquiaas,Small-result-b52.apx,EE-CO,0.302,2887680,COMPLETED,1
coquiaas,Small-result-b53.apx,EE-CO,0.322,2879488,COMPLETED,1
coquiaas,Small-result-b54.apx,EE-CO,0.296,2875392,COMPLETED,1
coquiaas,Small-result-b55.apx,EE-CO,0.329,2887680,COMPLETED,1
coquiaas,Small-result-b56.apx,EE-CO,0.318,2883584,COMPLETED,1
coquiaas,Small-result-b57.apx,EE-CO,0.291,2883584,COMPLETED,1
coquiaas,Small-result-b58.apx,EE-CO,0.302,2883584,COMPLETED,1
coquiaas,Small-result-b59.apx,EE-CO,0.324,2887680,COMPLETED,1
coquiaas,Small-result-b6.apx,EE-CO,0.332,2887680,COMPLETED,1
coquiaas,Small-result-b60.apx,EE-CO,0.31,2875392,COMPLETED,1
coquiaas,Small-result-b61.apx,EE-CO,0.316,2875392,COMPLETED,1
coquiaas,Small-result-b62.apx,EE-CO,0.297,2875392,COMPLETED,1
coquiaas,Small-result-b63.apx,EE-CO,0.311,2883584,COMPLETED,1
coquiaas,Small-result-b64.apx,EE-CO,0.298,2887680,COMPLETED,1
coquiaas,Small-result-b65.apx,EE-CO,0.314,2883584,COMPLETED,1
coquiaas,Small-result-b66.apx,EE-CO,0.317,2887680,COMPLETED,1
coquiaas,Small-result-b67.apx,EE-CO,0.314,2875392,COMPLETED,1
coquiaas,Small-result-b68.apx,EE-CO,0.313,2887680,COMPLETED,1
coquiaas,Small-result-b69.apx,EE-CO,0.313,2887680,COMPLETED,1
coquiaas,Small-result-b70.apx,EE-CO,0.319,2883584,COMPLETED,1
coquiaas,Small-result-b71.apx,EE-CO,0.321,3047424,COMPLETED,1
coquiaas,Small-result-b72.apx,EE-CO,0.316,2887680,COMPLETED,1
coquiaas,Small-result-b73.apx,EE-CO,0.313,2887680,COMPLETED,1
coquiaas,Small-result-b74.apx,EE-CO,0.297,2887680,COMPLETED,1
coquiaas,Small-result-b75.apx,EE-CO,0.322,2887680,COMPLETED,1
coquiaas,Small-result-b76.apx,EE-CO,0.296,2887680,COMPLETED,1
coquiaas,Small-result-b77.apx,EE-CO,0.315,2875392,COMPLETED,1
coquiaas,Small-result-b78.apx,EE-CO,0.318,2875392,COMPLETED,1
coquiaas,Small-result-b79.apx,EE-CO,0.319,2887680,COMPLETED,1
coquiaas,Small-result-b8.apx,EE-CO,0.293,2883584,COMPLETED,1
coquiaas,Small-result-b80.apx,EE-CO,0.318,2887680,COMPLETED,1
coquiaas,Small-result-b81.apx,EE-CO,0.315,2879488,COMPLETED,1
coquiaas,Small-result-b82.apx,EE-CO,0.322,2875392,COMPLETED,1
coquiaas,Small-result-b83.apx,EE-CO,0.319,2887680,COMPLETED,1
coquiaas,Small-result-b84.apx,EE-CO,0.299,2887680,COMPLETED,1
coquiaas,Small-result-b85.apx,EE-CO,0.321,2883584,COMPLETED,1
coquiaas,Small-result-b86.apx,EE-CO,0.32,2887680,COMPLETED,1
coquiaas,Small-result-b87.apx,EE-CO,0.297,2875392,COMPLETED,1
coquiaas,Small-result-b88.apx,EE-CO,0.328,2887680,COMPLETED,1
coquiaas,Small-result-b89.apx,EE-CO,0.317,2887680,COMPLETED,1
coquiaas,Small-result-b9.apx,EE-CO,0.302,2887680,COMPLETED,1
coquiaas,Small-result-b90.apx,EE-CO,0.326,2883584,COMPLETED,1
coquiaas,Small-result-b91.apx,EE-CO,0.331,2883584,COMPLETED,1
coquiaas,Small-result-b92.apx,EE-CO,0.327,2883584,COMPLETED,1
coquiaas,Small-result-b93.apx,EE-CO,0.33,2883584,COMPLETED,1
coquiaas,Small-result-b94.apx,EE-CO,0.323,2887680,COMPLETED,1
coquiaas,Small-result-b95.apx,EE-CO,0.306,2875392,COMPLETED,1
coquiaas,Small-result-b96.apx,EE-CO,0.321,2887680,COMPLETED,1
coquiaas,Small-result-b97.apx,EE-CO,0.311,2883584,COMPLETED,1
coquiaas,Small-result-b98.apx,EE-CO,0.308,2879488,COMPLETED,1
coquiaas,Small-result-b99.apx,EE-CO,0.304,2887680,COMPLETED,1
coquiaas,T-1-admbuster_1000.apx,EE-CO,0.327,3051520,COMPLETED,1
coquiaas,T-1-admbuster_2000.apx,EE-CO,0.352,2879488,COMPLETED,1
coquiaas,T-1-admbuster_4000.apx,EE-CO,0.433,2875392,COMPLETED,1
coquiaas,T-1-admbuster_6000.apx,EE-CO,0.439,2875392,COMPLETED,1
coquiaas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.apx,EE-CO,0.355,2879488,COMPLETED,1
coquiaas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.apx,EE-CO,0.323,2887680,COMPLETED,1
coquiaas,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.apx,EE-CO,0.303,2875392,COMPLETED,1
coquiaas,T-1-BA_100_10_3.apx,EE-CO,0.314,2883584,COMPLETED,1
coquiaas,T-1-BA_100_10_5.apx,EE-CO,0.291,2883584,COMPLETED,1
coquiaas,T-1-BA_20_60_3.apx,EE-CO,0.331,2891776,COMPLETED,1
coquiaas,T-1-BA_40_50_2.apx,EE-CO,0.351,2883584,COMPLETED,1
coquiaas,T-1-BA_80_30_3.apx,EE-CO,266.106,1500798976,COMPLETED,1
coquiaas,T-1-caravan-airport-transportation_20151216_1604.gml.20.apx,EE-CO,0.314,2887680,COMPLETED,1
coquiaas,T-1-cascadespoint-or-us.gml.20.apx,EE-CO,0.314,2887680,COMPLETED,1
coquiaas,T-1-ER_100_30_5.apx,EE-CO,0.348,2887680,COMPLETED,1
coquiaas,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.apx,EE-CO,25.409,2883584,COMPLETED,1
coquiaas,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.apx,EE-CO,25.716,2883584,COMPLETED,1
coquiaas,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,32.027,201707520,COMPLETED,1
coquiaas,T-1-grd_1222_5_4.apx,EE-CO,0.607,2883584,COMPLETED,1
coquiaas,T-1-grd_156_3_6.apx,EE-CO,0.318,2879488,COMPLETED,1
coquiaas,T-1-grd_1892_1_3.apx,EE-CO,0.475,2887680,COMPLETED,1
coquiaas,T-1-grd_2130_2_7.apx,EE-CO,0.707,2887680,COMPLETED,1
coquiaas,T-1-stb_127_253.apx,EE-CO,0.331,2883584,COMPLETED,1
coquiaas,T-1-stb_192_170.apx,EE-CO,0.337,2883584,COMPLETED,1
coquiaas,T-1-stb_218_401.apx,EE-CO,0.344,2887680,COMPLETED,1
coquiaas,T-1-stb_280_229.apx,EE-CO,0.317,2887680,COMPLETED,1
coquiaas,T-2-admbuster_10000.apx,EE-CO,0.576,2883584,COMPLETED,1
coquiaas,T-2-admbuster_8000.apx,EE-CO,0.529,2887680,COMPLETED,1
coquiaas,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.apx,EE-CO,1.206,2887680,COMPLETED,1
coquiaas,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.apx,EE-CO,1.98,2879488,COMPLETED,1
coquiaas,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,1.761,2883584,COMPLETED,1
coquiaas,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.apx,EE-CO,1.106,2875392,COMPLETED,1
coquiaas,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,1.684,2883584,COMPLETED,1
coquiaas,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.apx,EE-CO,2.827,2883584,COMPLETED,1
coquiaas,T-2-grd_1697_5_7.apx,EE-CO,0.925,2883584,COMPLETED,1
coquiaas,T-2-grd_3018_3_7.apx,EE-CO,1.375,2883584,COMPLETED,1
coquiaas,T-2-grd_3434_3_2.apx,EE-CO,1.6,2883584,COMPLETED,1
coquiaas,T-2-grd_4383_1_10.apx,EE-CO,1.144,2883584,COMPLETED,1
coquiaas,T-2-grd_5178_1_1.apx,EE-CO,1.468,2887680,COMPLETED,1
coquiaas,T-2-stb_265_466.apx,EE-CO,13.781,2887680,COMPLETED,1
coquiaas,T-2-stb_339_81.apx,EE-CO,6.637,2887680,COMPLETED,1
coquiaas,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,2.362,2887680,COMPLETED,1
coquiaas,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.apx,EE-CO,4.536,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-CO,2.79,2891776,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.apx,EE-CO,2.875,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,3.106,2879488,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,2.498,2879488,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,1.803,2879488,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,2.801,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,2.284,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,2.902,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,3.111,2883584,COMPLETED,1
coquiaas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,3.238,2883584,COMPLETED,1
coquiaas,T-3-grd_8034_1_2.apx,EE-CO,3.037,2883584,COMPLETED,1
coquiaas,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,6.596,2887680,COMPLETED,1
coquiaas,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,5.63,2887680,COMPLETED,1
coquiaas,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,7.012,2887680,COMPLETED,1
coquiaas,T-4-grd_6756_4_7.apx,EE-CO,6.822,2875392,COMPLETED,1
coquiaas,T-4-grd_8020_3_4.apx,EE-CO,7.675,3043328,COMPLETED,1
eqargsolver,A-1-admbuster_1000.apx,EE-CO,0.303,2879488,COMPLETED,1
eqargsolver,A-1-admbuster_2000.apx,EE-CO,0.279,2887680,COMPLETED,1
eqargsolver,A-1-admbuster_4000.apx,EE-CO,0.311,2883584,COMPLETED,1
eqargsolver,A-1-admbuster_6000.apx,EE-CO,0.335,2875392,COMPLETED,1
eqargsolver,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,EE-CO,0.293,2883584,COMPLETED,1
eqargsolver,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,EE-CO,0.281,2879488,COMPLETED,1
eqargsolver,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,EE-CO,0.281,2875392,COMPLETED,1
eqargsolver,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,EE-CO,0.286,3055616,COMPLETED,1
eqargsolver,A-1-BA_120_30_3.apx,EE-CO,2.184,2883584,COMPLETED,1
eqargsolver,A-1-BA_180_10_2.apx,EE-CO,0.309,3047424,COMPLETED,1
eqargsolver,A-1-BA_200_10_5.apx,EE-CO,0.344,2887680,COMPLETED,1
eqargsolver,A-1-BA_40_80_5.apx,EE-CO,0.684,2883584,COMPLETED,1
eqargsolver,A-1-BA_60_70_3.apx,EE-CO,10.452,2875392,COMPLETED,1
eqargsolver,A-1-brookings-or-us.gml.50.apx,EE-CO,0.292,2887680,COMPLETED,1
eqargsolver,A-1-caravan-or-us.gml.80.apx,EE-CO,0.312,2875392,COMPLETED,1
eqargsolver,A-1-ER_100_100_1.apx,EE-CO,0.327,2887680,COMPLETED,1
eqargsolver,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,EE-CO,1.627,2887680,COMPLETED,1
eqargsolver,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,EE-CO,0.682,2887680,COMPLETED,1
eqargsolver,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,7.439,2887680,COMPLETED,1
eqargsolver,A-1-grd_1790_4_8.apx,EE-CO,0.329,2887680,COMPLETED,1
eqargsolver,A-1-grd_2065_1_8.apx,EE-CO,0.324,2879488,COMPLETED,1
eqargsolver,A-1-grd_418_2_9.apx,EE-CO,0.289,2887680,COMPLETED,1
eqargsolver,A-1-grd_489_5_8.apx,EE-CO,0.301,2883584,COMPLETED,1
eqargsolver,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,EE-CO,0.295,2879488,COMPLETED,1
eqargsolver,A-1-stb_190_70.apx,EE-CO,0.303,2887680,COMPLETED,1
eqargsolver,A-1-stb_291_2.apx,EE-CO,659.133,15511552,TIMEOUT,0
eqargsolver,A-1-stb_389_42.apx,EE-CO,353.811,17158144,COMPLETED,1
eqargsolver,A-1-stb_437_137.apx,EE-CO,0.918,2887680,COMPLETED,1
eqargsolver,A-2-admbuster_10000.apx,EE-CO,0.362,2883584,COMPLETED,1
eqargsolver,A-2-admbuster_8000.apx,EE-CO,0.328,2887680,COMPLETED,1
eqargsolver,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-CO,0.466,2883584,COMPLETED,1
eqargsolver,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,EE-CO,0.408,2887680,COMPLETED,1
eqargsolver,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,0.405,2887680,COMPLETED,1
eqargsolver,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,EE-CO,0.389,2879488,COMPLETED,1
eqargsolver,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,0.393,2887680,COMPLETED,1
eqargsolver,A-2-BA_180_20_1.apx,EE-CO,3.676,2887680,COMPLETED,1
eqargsolver,A-2-BA_200_30_2.apx,EE-CO,2.519,2883584,COMPLETED,1
eqargsolver,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,EE-CO,44.013,474533888,COMPLETED,1
eqargsolver,A-2-grd_1697_5_7.apx,EE-CO,0.344,2887680,COMPLETED,1
eqargsolver,A-2-grd_1948_5_1.apx,EE-CO,0.365,2887680,COMPLETED,1
eqargsolver,A-2-grd_3018_3_7.apx,EE-CO,0.411,2883584,COMPLETED,1
eqargsolver,A-2-grd_3908_2_1.apx,EE-CO,0.45,2883584,COMPLETED,1
eqargsolver,A-2-grd_5178_1_1.apx,EE-CO,0.447,2883584,COMPLETED,1
eqargsolver,A-2-stb_422_250.apx,EE-CO,659.138,17268736,TIMEOUT,0
eqargsolver,A-2-stb_428_430.apx,EE-CO,659.132,17547264,TIMEOUT,0
eqargsolver,A-2-stb_547_485.apx,EE-CO,659.138,20475904,TIMEOUT,0
eqargsolver,A-2-WS_300_16_70_30.apx,EE-CO,659.137,16789504,TIMEOUT,0
eqargsolver,A-2-WS_300_16_90_30.apx,EE-CO,659.142,16744448,TIMEOUT,0
eqargsolver,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,EE-CO,0.466,2875392,COMPLETED,1
eqargsolver,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,0.479,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-CO,0.663,2887680,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.574,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,0.487,2875392,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,0.487,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,EE-CO,0.488,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,0.53,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,0.468,2875392,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,0.542,2883584,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,0.576,2887680,COMPLETED,1
eqargsolver,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.571,2887680,COMPLETED,1
eqargsolver,A-3-bw2.pfile-4-02.pddl.2.cnf.apx,EE-CO,34.312,425394176,COMPLETED,1
eqargsolver,A-3-grd_8034_1_2.apx,EE-CO,0.769,2883584,COMPLETED,1
eqargsolver,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.919,2879488,COMPLETED,1
eqargsolver,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.854,2883584,COMPLETED,1
eqargsolver,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,0.957,2887680,COMPLETED,1
eqargsolver,A-4-grd_7891_3_9.apx,EE-CO,1.251,2887680,COMPLETED,1
eqargsolver,B-1-admbuster_1000.apx,EE-CO,0.31,2883584,COMPLETED,1
eqargsolver,B-1-admbuster_2000.apx,EE-CO,0.304,2879488,COMPLETED,1
eqargsolver,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.apx,EE-CO,0.376,2887680,COMPLETED,1
eqargsolver,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.apx,EE-CO,0.304,2879488,COMPLETED,1
eqargsolver,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.apx,EE-CO,0.293,2887680,COMPLETED,1
eqargsolver,B-1-BA_100_20_1.apx,EE-CO,0.467,2879488,COMPLETED,1
eqargsolver,B-1-BA_120_20_2.apx,EE-CO,0.426,2883584,COMPLETED,1
eqargsolver,B-1-BA_40_30_3.apx,EE-CO,0.303,2887680,COMPLETED,1
eqargsolver,B-1-BA_40_60_2.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,B-1-BA_40_80_4.apx,EE-CO,0.35,2883584,COMPLETED,1
eqargsolver,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.apx,EE-CO,2.843,2875392,COMPLETED,1
eqargsolver,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.apx,EE-CO,0.648,2887680,COMPLETED,1
eqargsolver,B-1-grd_156_3_6.apx,EE-CO,0.305,2887680,COMPLETED,1
eqargsolver,B-1-grd_1892_1_3.apx,EE-CO,0.325,2887680,COMPLETED,1
eqargsolver,B-1-grd_1948_5_1.apx,EE-CO,0.404,2883584,COMPLETED,1
eqargsolver,B-1-grd_3018_3_7.apx,EE-CO,0.444,2883584,COMPLETED,1
eqargsolver,B-1-massachusetts-archiver_20090912_0208.gml.50.apx,EE-CO,1.729,2883584,COMPLETED,1
eqargsolver,B-1-stb_138_162.apx,EE-CO,0.337,2887680,COMPLETED,1
eqargsolver,B-1-stb_161_74.apx,EE-CO,0.331,2891776,COMPLETED,1
eqargsolver,B-1-stb_199_128.apx,EE-CO,0.309,2883584,COMPLETED,1
eqargsolver,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.apx,EE-CO,0.284,2879488,COMPLETED,1
eqargsolver,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.854,2891776,COMPLETED,1
eqargsolver,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-CO,0.735,2883584,COMPLETED,1
eqargsolver,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-CO,0.797,2883584,COMPLETED,1
eqargsolver,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.521,2883584,COMPLETED,1
eqargsolver,B-2-BA_140_30_5.apx,EE-CO,4.681,2883584,COMPLETED,1
eqargsolver,B-2-comune-di-castellanza_20151218_2338.gml.80.apx,EE-CO,13.157,2883584,COMPLETED,1
eqargsolver,B-2-stb_287_202.apx,EE-CO,659.144,16007168,TIMEOUT,0
eqargsolver,B-2-stb_291_2.apx,EE-CO,659.143,15978496,TIMEOUT,0
eqargsolver,B-2-stb_330_291.apx,EE-CO,658.142,16453632,TIMEOUT,0
eqargsolver,B-2-stb_410_118.apx,EE-CO,658.145,17711104,TIMEOUT,0
eqargsolver,B-2-stb_625_161.apx,EE-CO,659.143,21909504,TIMEOUT,0
eqargsolver,B-2-WS_200_20_90_50.apx,EE-CO,658.146,15417344,TIMEOUT,0
eqargsolver,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.883,2883584,COMPLETED,1
eqargsolver,B-3-stb_327_100.apx,EE-CO,659.143,16777216,TIMEOUT,0
eqargsolver,B-3-stb_339_393.apx,EE-CO,659.138,16265216,TIMEOUT,0
eqargsolver,B-3-stb_380_405.apx,EE-CO,659.137,16920576,TIMEOUT,0
eqargsolver,B-3-stb_390_450.apx,EE-CO,659.136,17928192,TIMEOUT,0
eqargsolver,B-3-stb_428_430.apx,EE-CO,658.138,18006016,TIMEOUT,0
eqargsolver,B-3-stb_430_209.apx,EE-CO,658.137,18776064,TIMEOUT,0
eqargsolver,B-3-stb_457_193.apx,EE-CO,659.135,17399808,TIMEOUT,0
eqargsolver,B-3-stb_522_11.apx,EE-CO,659.136,19873792,TIMEOUT,0
eqargsolver,B-3-stb_590_330.apx,EE-CO,658.136,21327872,TIMEOUT,0
eqargsolver,B-3-stb_696_368.apx,EE-CO,657.244,23392256,TIMEOUT,0
eqargsolver,B-3-stb_696_412.apx,EE-CO,658.138,22786048,TIMEOUT,0
eqargsolver,B-3-stb_763_492.apx,EE-CO,657.144,25063424,TIMEOUT,0
eqargsolver,B-3-stb_767_429.apx,EE-CO,658.135,24330240,TIMEOUT,0
eqargsolver,B-3-WS_300_16_70_30.apx,EE-CO,658.211,16826368,TIMEOUT,0
eqargsolver,B-3-WS_300_16_90_30.apx,EE-CO,658.143,16740352,TIMEOUT,0
eqargsolver,B-4-stb_547_485.apx,EE-CO,658.236,20475904,TIMEOUT,0
eqargsolver,C-1-admbuster_1000.apx,EE-CO,0.546,2887680,COMPLETED,1
eqargsolver,C-1-admbuster_10000.apx,EE-CO,0.606,2887680,COMPLETED,1
eqargsolver,C-1-admbuster_6000.apx,EE-CO,0.561,2883584,COMPLETED,1
eqargsolver,C-1-admbuster_8000.apx,EE-CO,0.626,2891776,COMPLETED,1
eqargsolver,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.apx,EE-CO,0.434,2883584,COMPLETED,1
eqargsolver,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.apx,EE-CO,0.435,2891776,COMPLETED,1
eqargsolver,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.apx,EE-CO,0.419,2887680,COMPLETED,1
eqargsolver,C-1-BA_120_20_5.apx,EE-CO,0.774,2887680,COMPLETED,1
eqargsolver,C-1-BA_60_60_2.apx,EE-CO,0.655,2891776,COMPLETED,1
eqargsolver,C-1-BA_80_20_4.apx,EE-CO,0.423,2887680,COMPLETED,1
eqargsolver,C-1-bluestar-or-us.gml.20.apx,EE-CO,0.421,2887680,COMPLETED,1
eqargsolver,C-1-calaveras-transit_20151216_1707.gml.50.apx,EE-CO,0.731,2891776,COMPLETED,1
eqargsolver,C-1-ER_100_100_3.apx,EE-CO,0.485,2887680,COMPLETED,1
eqargsolver,C-1-grd_1222_5_4.apx,EE-CO,0.446,2887680,COMPLETED,1
eqargsolver,C-1-grd_3018_3_7.apx,EE-CO,0.608,2887680,COMPLETED,1
eqargsolver,C-1-grd_489_5_8.apx,EE-CO,0.427,2887680,COMPLETED,1
eqargsolver,C-1-grd_5178_1_1.apx,EE-CO,0.693,2887680,COMPLETED,1
eqargsolver,C-1-grd_8034_1_2.apx,EE-CO,0.858,2891776,COMPLETED,1
eqargsolver,C-1-stb_234_487.apx,EE-CO,8.82,2887680,COMPLETED,1
eqargsolver,C-1-stb_373_251.apx,EE-CO,658.184,16711680,TIMEOUT,0
eqargsolver,C-1-stb_463_93.apx,EE-CO,659.224,19623936,TIMEOUT,0
