year,solver,track,instances,answer,cpu-time,score
2017,argmat-dvisat,DS-PR,A/2/BA_160_20_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/BA_180_20_1.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/BA_200_30_2.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/BA_60_60_3.apx,no,2.38,1
2017,argmat-dvisat,DS-PR,A/2/BA_80_50_1.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/ER_200_30_8.apx,no,9.69,1
2017,argmat-dvisat,DS-PR,A/2/ER_200_40_8.apx,no,7.21,1
2017,argmat-dvisat,DS-PR,A/2/ER_400_100_10.apx,no,1.64,1
2017,argmat-dvisat,DS-PR,A/2/ER_400_100_3.apx,no,1.13,1
2017,argmat-dvisat,DS-PR,A/2/ER_400_80_8.apx,no,5.99,1
2017,argmat-dvisat,DS-PR,A/2/WS_200_28_50_70.apx,no,5.41,1
2017,argmat-dvisat,DS-PR,A/2/WS_300_16_70_30.apx,no,43.34,1
2017,argmat-dvisat,DS-PR,A/2/WS_300_16_90_30.apx,no,28.15,1
2017,argmat-dvisat,DS-PR,A/2/WS_300_32_30_70.apx,no,12.39,1
2017,argmat-dvisat,DS-PR,A/2/WS_400_24_30_70.apx,no,13.86,1
2017,argmat-dvisat,DS-PR,A/2/admbuster_10000.apx,yes,5.26,1
2017,argmat-dvisat,DS-PR,A/2/admbuster_20000.apx,no,99.25,1
2017,argmat-dvisat,DS-PR,A/2/admbuster_8000.apx,no,5.8,1
2017,argmat-dvisat,DS-PR,A/2/afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,no,0.42,1
2017,argmat-dvisat,DS-PR,A/2/afinput_exp_cycles_depvary_step4_batch_yyy01.apx,no,0.12,1
2017,argmat-dvisat,DS-PR,A/2/afinput_exp_cycles_depvary_step4_batch_yyy03.apx,no,0.11,1
2017,argmat-dvisat,DS-PR,A/2/afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,no,0.13,1
2017,argmat-dvisat,DS-PR,A/2/afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,no,0.26,1
2017,argmat-dvisat,DS-PR,A/2/bw2.pfile-3-02.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/bw2.pfile-3-08.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/bw3.pfile-3-04.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/commute.org_20140813_1738.gml.20.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/ferry2.pfile-L2-C1-04.pddl.4.cnf.apx,yes,0.56,1
2017,argmat-dvisat,DS-PR,A/2/ferry2.pfile-L2-C3-01.pddl.1.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/go-taps_20150524_1019.gml.20.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/grd_1948_5_1.apx,no,0.1,1
2017,argmat-dvisat,DS-PR,A/2/grd_3018_3_7.apx,no,0.19,1
2017,argmat-dvisat,DS-PR,A/2/grd_3908_2_1.apx,no,0.11,1
2017,argmat-dvisat,DS-PR,A/2/grd_5178_1_1.apx,no,0.18,1
2017,argmat-dvisat,DS-PR,A/2/kanawha-valley-regional-transportation-authority-krt_20150126_1340.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/scc_1046_50_20_12.apx,no,0.2,1
2017,argmat-dvisat,DS-PR,A/2/scc_1106_70_10_20.apx,no,0.24,1
2017,argmat-dvisat,DS-PR,A/2/scc_1450_40_5_10.apx,no,0.34,1
2017,argmat-dvisat,DS-PR,A/2/scc_1480_60_5_3.apx,no,0.98,1
2017,argmat-dvisat,DS-PR,A/2/scc_387_50_10_19.apx,no,2.7,1
2017,argmat-dvisat,DS-PR,A/2/sembuster_300.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/south-metro-area-regional-transit_20151216_1704.gml.20.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/2/stb_422_250.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/stb_428_430.apx,no,14.7,1
2017,argmat-dvisat,DS-PR,A/2/stb_547_485.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/stb_657_292.apx,no,47.15,1
2017,argmat-dvisat,DS-PR,A/2/thecomet_20131025_1906.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/2/grd_1697_5_7.apx,no,0.04,1
2017,argmat-dvisat,DS-PR,A/2/stb_593_45.apx,no,51.33,1
2017,argmat-dvisat,DS-PR,A/3/BA_100_40_5.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_120_50_4.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_140_30_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_140_30_4.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_160_30_2.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_180_30_2.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_180_30_4.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_180_30_5.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/BA_60_80_1.apx,no,11.67,1
2017,argmat-dvisat,DS-PR,A/3/BA_60_90_4.apx,no,12.45,1
2017,argmat-dvisat,DS-PR,A/3/BA_80_70_5.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/ER_200_20_4.apx,no,60.75,1
2017,argmat-dvisat,DS-PR,A/3/ER_300_50_2.apx,no,78.05,1
2017,argmat-dvisat,DS-PR,A/3/ER_300_50_6.apx,no,87.97,1
2017,argmat-dvisat,DS-PR,A/3/ER_300_60_9.apx,no,16.6,1
2017,argmat-dvisat,DS-PR,A/3/ER_400_60_7.apx,no,117.44,1
2017,argmat-dvisat,DS-PR,A/3/ER_400_70_1.apx,no,34.95,1
2017,argmat-dvisat,DS-PR,A/3/ER_400_70_3.apx,no,33.78,1
2017,argmat-dvisat,DS-PR,A/3/ER_500_80_10.apx,no,22.49,1
2017,argmat-dvisat,DS-PR,A/3/ER_500_80_2.apx,no,21.45,1
2017,argmat-dvisat,DS-PR,A/3/ER_500_80_4.apx,no,24.2,1
2017,argmat-dvisat,DS-PR,A/3/ER_500_80_7.apx,no,22.33,1
2017,argmat-dvisat,DS-PR,A/3/WS_200_28_90_50.apx,no,64.03,1
2017,argmat-dvisat,DS-PR,A/3/WS_300_16_70_70.apx,no,154.61,1
2017,argmat-dvisat,DS-PR,A/3/WS_300_16_90_70.apx,no,61.58,1
2017,argmat-dvisat,DS-PR,A/3/WS_300_24_50_10.apx,no,438.08,1
2017,argmat-dvisat,DS-PR,A/3/WS_300_24_50_30.apx,no,485.66,1
2017,argmat-dvisat,DS-PR,A/3/WS_300_24_50_50.apx,no,322.58,1
2017,argmat-dvisat,DS-PR,A/3/WS_400_16_50_70.apx,no,35.19,1
2017,argmat-dvisat,DS-PR,A/3/WS_400_32_30_50.apx,no,257.46,1
2017,argmat-dvisat,DS-PR,A/3/WS_400_32_30_70.apx,no,63.19,1
2017,argmat-dvisat,DS-PR,A/3/WS_500_24_30_50.apx,no,40.32,1
2017,argmat-dvisat,DS-PR,A/3/admbuster_100000.apx,none,1397.11,0
2017,argmat-dvisat,DS-PR,A/3/admbuster_50000.apx,none,1116.29,0
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,no,0.49,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,no,1.16,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_depvary_step4_batch_yyy05.apx,no,0.46,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,no,0.28,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,no,0.34,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,no,0.24,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,no,0.29,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,no,0.22,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,no,0.32,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,no,0.33,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,no,0.74,1
2017,argmat-dvisat,DS-PR,A/3/bw2.pfile-3-04.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/aircoach_20130716_1324.gml.50.apx,no,9.58,1
2017,argmat-dvisat,DS-PR,A/3/anaheim-resort-transportation_20151217_1213.gml.50.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/bw2.pfile-3-06.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/bw2.pfile-4-02.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/bw3.pfile-3-01.pddl.2.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/grd_10745_1_4.apx,no,0.59,1
2017,argmat-dvisat,DS-PR,A/3/el-dorado-transit_20151217_1024.gml.20.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.apx,no,0.11,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L2-C1-03.pddl.1.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L2-C1-04.pddl.6.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L2-C1-05.pddl.1.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L2-C1-09.pddl.6.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L2-C4-05.pddl.1.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L3-C1-06.pddl.1.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L3-C1-07.pddl.1.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/ferry2.pfile-L3-C4-01.pddl.3.cnf.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/fresno-county-rural-transit-agency_20151216_1934.gml.50.apx,no,0.49,1
2017,argmat-dvisat,DS-PR,A/3/grd_11564_1_6.apx,no,1.5,1
2017,argmat-dvisat,DS-PR,A/3/grd_6279_4_6.apx,yes,0.69,1
2017,argmat-dvisat,DS-PR,A/3/grd_6318_2_5.apx,no,0.8,1
2017,argmat-dvisat,DS-PR,A/3/grd_8034_1_2.apx,no,0.31,1
2017,argmat-dvisat,DS-PR,A/3/grd_8374_2_6.apx,no,0.69,1
2017,argmat-dvisat,DS-PR,A/3/scc_1440_60_5_22.apx,no,2.16,1
2017,argmat-dvisat,DS-PR,A/3/irvine-shuttle_20091229_1547.gml.80.apx,no,11.35,1
2017,argmat-dvisat,DS-PR,A/3/long-island-railroad_20090825_0512.gml.20.apx,no,0.07,1
2017,argmat-dvisat,DS-PR,A/3/massachusetts_nrta_2014-12-03.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/massachusetts_srta_2014-11-13.gml.50.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/3/metro-bilbao_20110407_1059.gml.80.apx,no,35.63,1
2017,argmat-dvisat,DS-PR,A/3/scc_1460_40_20_20.apx,no,4.65,1
2017,argmat-dvisat,DS-PR,A/3/scc_5203_50_10_4.apx,no,1.61,1
2017,argmat-dvisat,DS-PR,A/3/scc_5327_70_20_5.apx,no,3.3,1
2017,argmat-dvisat,DS-PR,A/3/scc_5789_30_10_1.apx,no,1.86,1
2017,argmat-dvisat,DS-PR,A/3/scc_6068_50_5_3.apx,no,2.33,1
2017,argmat-dvisat,DS-PR,A/3/scc_6083_40_5_4.apx,no,1.2,1
2017,argmat-dvisat,DS-PR,A/3/scc_6140_30_10_5.apx,no,1.15,1
2017,argmat-dvisat,DS-PR,A/3/scc_647_60_15_6.apx,no,4.5,1
2017,argmat-dvisat,DS-PR,A/3/scc_6542_60_5_4.apx,no,1.66,1
2017,argmat-dvisat,DS-PR,A/3/scc_7123_70_5_5.apx,no,2.97,1
2017,argmat-dvisat,DS-PR,A/3/sembuster_1200.apx,no,0.13,1
2017,argmat-dvisat,DS-PR,A/3/sembuster_600.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/sembuster_900.apx,no,0.06,1
2017,argmat-dvisat,DS-PR,A/3/stb_340_455.apx,no,57.9,1
2017,argmat-dvisat,DS-PR,A/3/stb_379_470.apx,no,136.54,1
2017,argmat-dvisat,DS-PR,A/3/stb_388_75.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/stb_434_435.apx,no,144.72,1
2017,argmat-dvisat,DS-PR,A/3/stb_437_87.apx,no,87.75,1
2017,argmat-dvisat,DS-PR,A/3/stb_471_389.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/stb_474_78.apx,no,191.01,1
2017,argmat-dvisat,DS-PR,A/3/stb_496_268.apx,no,386.88,1
2017,argmat-dvisat,DS-PR,A/3/stb_499_147.apx,no,97.76,1
2017,argmat-dvisat,DS-PR,A/3/stb_541_355.apx,no,214.06,1
2017,argmat-dvisat,DS-PR,A/3/stb_596_207.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/yamhill-or-us.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/3/afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,no,0.49,1
2017,argmat-dvisat,DS-PR,A/4/BA_100_40_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/4/BA_100_50_1.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/BA_100_70_1.apx,no,0.95,1
2017,argmat-dvisat,DS-PR,A/4/BA_160_90_1.apx,none,1410.48,0
2017,argmat-dvisat,DS-PR,A/4/BA_180_80_2.apx,no,0.6,1
2017,argmat-dvisat,DS-PR,A/4/BA_200_20_4.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/4/BA_200_50_3.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/BA_200_80_1.apx,none,1431.53,0
2017,argmat-dvisat,DS-PR,A/4/BA_60_80_5.apx,no,54.28,1
2017,argmat-dvisat,DS-PR,A/4/BA_80_70_3.apx,no,0.13,1
2017,argmat-dvisat,DS-PR,A/4/ER_300_10_10.apx,none,1045.71,0
2017,argmat-dvisat,DS-PR,A/4/ER_300_30_6.apx,none,1024.61,0
2017,argmat-dvisat,DS-PR,A/4/ER_300_40_8.apx,no,223.72,1
2017,argmat-dvisat,DS-PR,A/4/ER_400_50_2.apx,none,1058.31,0
2017,argmat-dvisat,DS-PR,A/4/ER_400_50_5.apx,none,1012.01,0
2017,argmat-dvisat,DS-PR,A/4/ER_400_50_7.apx,none,1111.6,0
2017,argmat-dvisat,DS-PR,A/4/ER_400_60_10.apx,no,133.2,1
2017,argmat-dvisat,DS-PR,A/4/ER_400_60_4.apx,no,122.22,1
2017,argmat-dvisat,DS-PR,A/4/ER_400_60_9.apx,no,261.7,1
2017,argmat-dvisat,DS-PR,A/4/ER_500_70_2.apx,no,195.58,1
2017,argmat-dvisat,DS-PR,A/4/WS_300_24_50_70.apx,no,152.74,1
2017,argmat-dvisat,DS-PR,A/4/WS_300_24_70_10.apx,no,598.26,1
2017,argmat-dvisat,DS-PR,A/4/WS_300_24_70_30.apx,none,1086.4,0
2017,argmat-dvisat,DS-PR,A/4/WS_300_24_70_50.apx,no,583.24,1
2017,argmat-dvisat,DS-PR,A/4/WS_300_32_50_70.apx,none,1023.33,0
2017,argmat-dvisat,DS-PR,A/4/WS_400_16_70_50.apx,no,387.15,1
2017,argmat-dvisat,DS-PR,A/4/WS_400_16_90_30.apx,no,392.02,1
2017,argmat-dvisat,DS-PR,A/4/WS_500_24_30_10.apx,no,272.53,1
2017,argmat-dvisat,DS-PR,A/4/WS_500_24_30_30.apx,no,115.09,1
2017,argmat-dvisat,DS-PR,A/4/WS_500_24_30_70.apx,no,235.18,1
2017,argmat-dvisat,DS-PR,A/4/admbuster_1000000.apx,none,10.1,0
2017,argmat-dvisat,DS-PR,A/4/admbuster_200000.apx,none,4.01,0
2017,argmat-dvisat,DS-PR,A/4/admbuster_2000000.apx,none,9.95,0
2017,argmat-dvisat,DS-PR,A/4/admbuster_500000.apx,none,6.98,0
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_depvary_step5_batch_yyy09.apx,no,1.11,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,no,0.77,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,no,0.88,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy02.apx,no,1.84,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy07.apx,no,1.3,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_indvary2_step2_batch_yyy09.apx,no,0.9,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_cycles_depvary_step4_batch_yyy07.apx,no,1.08,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_cycles_indvary2_step1_batch_yyy06.apx,no,1.55,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_cycles_indvary2_step1_batch_yyy08.apx,no,1.03,1
2017,argmat-dvisat,DS-PR,A/4/arlington_va_2016-01.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw2.pfile-3-06.pddl.6.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw2.pfile-4-03.pddl.1.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-3-01.pddl.1.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-3-02.pddl.5.cnf.apx,none,1512.53,0
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-3-08.pddl.6.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-4-03.pddl.4.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-4-08.pddl.3.cnf.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/bw3.pfile-4-08.pddl.6.cnf.apx,yes,12.04,1
2017,argmat-dvisat,DS-PR,A/4/carroll-transit-system_20151202_1957.gml.50.apx,no,42.81,1
2017,argmat-dvisat,DS-PR,A/4/cascades-east-transit_20151217_0811.gml.80.apx,none,995.1,0
2017,argmat-dvisat,DS-PR,A/4/ecobici.stats_20141007_2248.gml.50.apx,none,1153.06,0
2017,argmat-dvisat,DS-PR,A/4/ferry2.pfile-L2-C4-07.pddl.1.cnf.apx,no,0.01,1
2017,argmat-dvisat,DS-PR,A/4/ferry2.pfile-L3-C1-010.pddl.6.cnf.apx,no,0.01,1
2017,argmat-dvisat,DS-PR,A/4/grd_12259_4_5.apx,no,6.27,1
2017,argmat-dvisat,DS-PR,A/4/grd_12428_2_2.apx,no,3.24,1
2017,argmat-dvisat,DS-PR,A/4/grd_13651_2_3.apx,no,3.92,1
2017,argmat-dvisat,DS-PR,A/4/grd_14484_5_2.apx,no,10.77,1
2017,argmat-dvisat,DS-PR,A/4/grd_6993_4_2.apx,no,2.09,1
2017,argmat-dvisat,DS-PR,A/4/grd_7708_3_5.apx,no,1.75,1
2017,argmat-dvisat,DS-PR,A/4/grd_7891_3_9.apx,yes,1.93,1
2017,argmat-dvisat,DS-PR,A/4/grd_8600_4_4.apx,no,2.94,1
2017,argmat-dvisat,DS-PR,A/4/grd_9795_5_5.apx,no,5.01,1
2017,argmat-dvisat,DS-PR,A/4/longueuil_qc_2016-01.gml.20.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/metro-st-louis_20130916_1522.gml.80.apx,none,1475.61,0
2017,argmat-dvisat,DS-PR,A/4/orange-county-transportation-authority_20151202_1534.gml.20.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/4/rtc-ride_20141220_0137.gml.80.apx,none,1131.45,0
2017,argmat-dvisat,DS-PR,A/4/scc_1457_30_5_21.apx,none,1147.4,0
2017,argmat-dvisat,DS-PR,A/4/scc_1476_70_15_24.apx,no,7.51,1
2017,argmat-dvisat,DS-PR,A/4/scc_7210_40_15_1.apx,no,4.85,1
2017,argmat-dvisat,DS-PR,A/4/scc_8409_30_10_4.apx,no,3.96,1
2017,argmat-dvisat,DS-PR,A/4/scc_8643_60_5_2.apx,no,7.35,1
2017,argmat-dvisat,DS-PR,A/4/scc_8752_70_20_1.apx,no,10.16,1
2017,argmat-dvisat,DS-PR,A/4/scc_9013_50_15_5.apx,no,7.7,1
2017,argmat-dvisat,DS-PR,A/4/scc_9183_50_5_4.apx,no,10.94,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_1500.apx,no,0.28,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_1800.apx,no,0.38,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_2400.apx,no,24.67,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_3000.apx,no,2.03,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_4200.apx,no,3.72,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_4800.apx,no,4.83,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_5400.apx,no,8.73,1
2017,argmat-dvisat,DS-PR,A/4/sembuster_6000.apx,none,1498.04,0
2017,argmat-dvisat,DS-PR,A/4/sembuster_7500.apx,no,16.8,1
2017,argmat-dvisat,DS-PR,A/4/spacecoast_fl_2015-12-02.gml.50.apx,none,1026.15,0
2017,argmat-dvisat,DS-PR,A/4/stb_480_171.apx,none,1141.83,0
2017,argmat-dvisat,DS-PR,A/4/stb_559_238.apx,none,1097.68,0
2017,argmat-dvisat,DS-PR,A/4/stb_634_218.apx,none,1041.88,0
2017,argmat-dvisat,DS-PR,A/4/stb_639_212.apx,none,1139.85,0
2017,argmat-dvisat,DS-PR,A/4/stb_657_104.apx,none,1147.57,0
2017,argmat-dvisat,DS-PR,A/4/stb_673_456.apx,none,1140.04,0
2017,argmat-dvisat,DS-PR,A/4/stb_724_345.apx,none,1513.01,0
2017,argmat-dvisat,DS-PR,A/4/stb_754_180.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/villavesas_20150331_1146.gml.50.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/4/afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,no,0.81,1
2017,argmat-dvisat,DS-PR,A/4/scc_9446_70_5_2.apx,no,4.38,1
2017,argmat-dvisat,DS-PR,A/4/stb_697_110.apx,none,1200.66,0
2017,argmat-dvisat,DS-PR,A/5/BA_100_80_4.apx,none,1011.86,0
2017,argmat-dvisat,DS-PR,A/5/BA_100_80_4.apx,none,1395.24,0
2017,argmat-dvisat,DS-PR,A/5/BA_100_90_2.apx,none,1200.83,0
2017,argmat-dvisat,DS-PR,A/5/BA_100_90_2.apx,none,1042.94,0
2017,argmat-dvisat,DS-PR,A/5/BA_120_40_4.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_120_40_4.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_120_80_3.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_120_80_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_140_70_4.apx,no,0.39,1
2017,argmat-dvisat,DS-PR,A/5/BA_140_70_4.apx,no,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_160_70_2.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_160_70_2.apx,no,0.7,1
2017,argmat-dvisat,DS-PR,A/5/BA_160_80_2.apx,none,1437.89,0
2017,argmat-dvisat,DS-PR,A/5/BA_160_80_2.apx,none,1423.89,0
2017,argmat-dvisat,DS-PR,A/5/BA_180_80_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_180_80_3.apx,yes,0,1
2017,argmat-dvisat,DS-PR,A/5/BA_180_90_5.apx,no,0.01,1
2017,argmat-dvisat,DS-PR,A/5/BA_180_90_5.apx,none,1029.51,0
2017,argmat-dvisat,DS-PR,A/5/BA_80_80_2.apx,no,30.38,1
2017,argmat-dvisat,DS-PR,A/5/BA_80_80_2.apx,no,30.31,1
2017,argmat-dvisat,DS-PR,A/5/ER_300_20_10.apx,none,1015.57,0
2017,argmat-dvisat,DS-PR,A/5/ER_300_20_10.apx,none,1037.22,0
2017,argmat-dvisat,DS-PR,A/5/ER_300_20_5.apx,none,1049.69,0
2017,argmat-dvisat,DS-PR,A/5/ER_300_20_5.apx,none,1428.58,0
2017,argmat-dvisat,DS-PR,A/5/ER_300_30_10.apx,none,1439.08,0
2017,argmat-dvisat,DS-PR,A/5/ER_300_30_10.apx,none,1393.18,0
2017,argmat-dvisat,DS-PR,A/5/ER_400_40_10.apx,none,1491.72,0
2017,argmat-dvisat,DS-PR,A/5/ER_400_40_10.apx,none,1459.38,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_10_4.apx,none,1452.8,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_10_4.apx,none,1462.13,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_30_3.apx,none,1434.89,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_30_3.apx,none,989.07,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_40_2.apx,none,1200.76,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_40_2.apx,none,1200.28,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_60_10.apx,no,728.03,0
2017,argmat-dvisat,DS-PR,A/5/ER_500_60_10.apx,no,765.49,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_24_90_10.apx,none,1438.23,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_24_90_10.apx,none,1442.43,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_32_90_10.apx,none,1438.87,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_32_90_10.apx,none,1403.62,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_32_90_70.apx,none,1132.24,0
2017,argmat-dvisat,DS-PR,A/5/WS_300_32_90_70.apx,none,1425.1,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_16_90_70.apx,no,753.77,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_16_90_70.apx,no,757.97,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_24_90_70.apx,none,1163.09,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_24_90_70.apx,none,1432.24,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_32_50_10.apx,none,1449.09,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_32_50_10.apx,none,1476.23,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_32_70_30.apx,none,1200.26,0
2017,argmat-dvisat,DS-PR,A/5/WS_400_32_70_30.apx,none,1200.33,0
2017,argmat-dvisat,DS-PR,A/5/WS_500_24_90_50.apx,none,1200.89,0
2017,argmat-dvisat,DS-PR,A/5/WS_500_24_90_50.apx,none,1200.95,0
