year,solver,instances,track,cpu-time,memory,status,score
2019,yonas,Small-result-b33.tgf,SE-CO,8.105,2887680,COMPLETED,1
2019,yonas,Small-result-b34.tgf,SE-CO,8.533,2887680,COMPLETED,1
2019,yonas,Small-result-b35.tgf,SE-CO,8.216,3055616,COMPLETED,1
2019,yonas,Small-result-b36.tgf,SE-CO,8.518,2875392,COMPLETED,1
2019,yonas,Small-result-b37.tgf,SE-CO,8.582,2887680,COMPLETED,1
2019,yonas,Small-result-b38.tgf,SE-CO,8.067,2891776,COMPLETED,1
2019,yonas,Small-result-b39.tgf,SE-CO,8.535,2879488,COMPLETED,1
2019,yonas,Small-result-b4.tgf,SE-CO,8.133,2887680,COMPLETED,1
2019,yonas,Small-result-b40.tgf,SE-CO,8.107,2883584,COMPLETED,1
2019,yonas,Small-result-b41.tgf,SE-CO,8.111,2879488,COMPLETED,1
2019,yonas,Small-result-b42.tgf,SE-CO,8.395,2891776,COMPLETED,1
2019,yonas,Small-result-b43.tgf,SE-CO,8.199,2887680,COMPLETED,1
2019,yonas,Small-result-b44.tgf,SE-CO,8.056,2883584,COMPLETED,1
2019,yonas,Small-result-b45.tgf,SE-CO,7.533,2875392,COMPLETED,1
2019,yonas,Small-result-b46.tgf,SE-CO,8.037,2887680,COMPLETED,1
2019,yonas,Small-result-b47.tgf,SE-CO,7.514,2887680,COMPLETED,1
2019,yonas,Small-result-b48.tgf,SE-CO,7.764,2883584,COMPLETED,1
2019,yonas,Small-result-b49.tgf,SE-CO,7.736,2875392,COMPLETED,1
2019,yonas,Small-result-b5.tgf,SE-CO,8.345,2883584,COMPLETED,1
2019,yonas,Small-result-b50.tgf,SE-CO,7.757,2879488,COMPLETED,1
2019,yonas,Small-result-b51.tgf,SE-CO,8.17,2883584,COMPLETED,1
2019,yonas,Small-result-b52.tgf,SE-CO,8.196,2879488,COMPLETED,1
2019,yonas,Small-result-b53.tgf,SE-CO,8.602,2883584,COMPLETED,1
2019,yonas,Small-result-b54.tgf,SE-CO,8.181,2887680,COMPLETED,1
2019,yonas,Small-result-b55.tgf,SE-CO,8.051,2887680,COMPLETED,1
2019,yonas,Small-result-b56.tgf,SE-CO,8.377,2883584,COMPLETED,1
2019,yonas,Small-result-b57.tgf,SE-CO,8.016,2887680,COMPLETED,1
2019,yonas,Small-result-b58.tgf,SE-CO,8.53,2883584,COMPLETED,1
2019,yonas,Small-result-b59.tgf,SE-CO,7.832,2887680,COMPLETED,1
2019,yonas,Small-result-b6.tgf,SE-CO,7.945,2887680,COMPLETED,1
2019,yonas,Small-result-b60.tgf,SE-CO,8.108,2883584,COMPLETED,1
2019,yonas,Small-result-b61.tgf,SE-CO,7.83,2879488,COMPLETED,1
2019,yonas,Small-result-b62.tgf,SE-CO,8.192,2887680,COMPLETED,1
2019,yonas,Small-result-b63.tgf,SE-CO,8.185,2891776,COMPLETED,1
2019,yonas,Small-result-b64.tgf,SE-CO,8.222,2891776,COMPLETED,1
2019,yonas,Small-result-b65.tgf,SE-CO,8.159,2879488,COMPLETED,1
2019,yonas,Small-result-b66.tgf,SE-CO,7.79,2875392,COMPLETED,1
2019,yonas,Small-result-b67.tgf,SE-CO,8.105,2887680,COMPLETED,1
2019,yonas,Small-result-b68.tgf,SE-CO,8.149,2883584,COMPLETED,1
2019,yonas,Small-result-b69.tgf,SE-CO,7.816,2887680,COMPLETED,1
2019,yonas,Small-result-b70.tgf,SE-CO,7.722,2883584,COMPLETED,1
2019,yonas,Small-result-b71.tgf,SE-CO,8.237,2891776,COMPLETED,1
2019,yonas,Small-result-b72.tgf,SE-CO,7.985,2887680,COMPLETED,1
2019,yonas,Small-result-b73.tgf,SE-CO,8.171,2891776,COMPLETED,1
2019,yonas,Small-result-b74.tgf,SE-CO,7.827,2883584,COMPLETED,1
2019,yonas,Small-result-b75.tgf,SE-CO,8.272,2891776,COMPLETED,1
2019,yonas,Small-result-b76.tgf,SE-CO,8.088,2887680,COMPLETED,1
2019,yonas,Small-result-b77.tgf,SE-CO,8.239,2887680,COMPLETED,1
2019,yonas,Small-result-b78.tgf,SE-CO,8.317,2887680,COMPLETED,1
2019,yonas,Small-result-b79.tgf,SE-CO,8.195,2887680,COMPLETED,1
2019,yonas,Small-result-b8.tgf,SE-CO,7.982,2887680,COMPLETED,1
2019,yonas,Small-result-b80.tgf,SE-CO,8.147,2887680,COMPLETED,1
2019,yonas,Small-result-b81.tgf,SE-CO,8.138,2883584,COMPLETED,1
2019,yonas,Small-result-b82.tgf,SE-CO,8.519,2883584,COMPLETED,1
2019,yonas,Small-result-b83.tgf,SE-CO,7.918,2887680,COMPLETED,1
2019,yonas,Small-result-b84.tgf,SE-CO,7.984,2887680,COMPLETED,1
2019,yonas,Small-result-b85.tgf,SE-CO,8.136,2891776,COMPLETED,1
2019,yonas,Small-result-b86.tgf,SE-CO,8.015,2891776,COMPLETED,1
2019,yonas,Small-result-b87.tgf,SE-CO,8.087,2891776,COMPLETED,1
2019,yonas,Small-result-b88.tgf,SE-CO,8.193,2887680,COMPLETED,1
2019,yonas,Small-result-b89.tgf,SE-CO,8.153,2895872,COMPLETED,1
2019,yonas,Small-result-b9.tgf,SE-CO,8.191,2887680,COMPLETED,1
2019,yonas,Small-result-b90.tgf,SE-CO,8.099,2883584,COMPLETED,1
2019,yonas,Small-result-b91.tgf,SE-CO,8.069,2891776,COMPLETED,1
2019,yonas,Small-result-b92.tgf,SE-CO,7.984,2879488,COMPLETED,1
2019,yonas,Small-result-b93.tgf,SE-CO,8.46,2887680,COMPLETED,1
2019,yonas,Small-result-b94.tgf,SE-CO,8.496,2883584,COMPLETED,1
2019,yonas,Small-result-b95.tgf,SE-CO,7.938,2887680,COMPLETED,1
2019,yonas,Small-result-b96.tgf,SE-CO,8.092,2887680,COMPLETED,1
2019,yonas,Small-result-b97.tgf,SE-CO,8.093,2887680,COMPLETED,1
2019,yonas,Small-result-b98.tgf,SE-CO,8.553,2887680,COMPLETED,1
2019,yonas,Small-result-b99.tgf,SE-CO,8.046,2887680,COMPLETED,1
2019,yonas,T-1-admbuster_1000.tgf,SE-CO,8.494,2887680,COMPLETED,1
2019,yonas,T-1-admbuster_2000.tgf,SE-CO,8.549,2883584,COMPLETED,1
2019,yonas,T-1-admbuster_4000.tgf,SE-CO,9.067,2883584,COMPLETED,1
2019,yonas,T-1-admbuster_6000.tgf,SE-CO,9.187,2891776,COMPLETED,1
2019,yonas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,SE-CO,8.535,2879488,COMPLETED,1
2019,yonas,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,SE-CO,8.141,2887680,COMPLETED,1
2019,yonas,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,SE-CO,8.18,2887680,COMPLETED,1
2019,yonas,T-1-BA_100_10_3.tgf,SE-CO,8.13,2883584,COMPLETED,1
2019,yonas,T-1-BA_100_10_5.tgf,SE-CO,8.21,2891776,COMPLETED,1
2019,yonas,T-1-BA_20_60_3.tgf,SE-CO,8.503,2887680,COMPLETED,1
2019,yonas,T-1-BA_40_50_2.tgf,SE-CO,7.513,2883584,COMPLETED,1
2019,yonas,T-1-BA_80_30_3.tgf,SE-CO,8.08,2891776,COMPLETED,1
2019,yonas,T-1-caravan-airport-transportation_20151216_1604.gml.20.tgf,SE-CO,8.499,2887680,COMPLETED,1
2019,yonas,T-1-cascadespoint-or-us.gml.20.tgf,SE-CO,8.2,2891776,COMPLETED,1
2019,yonas,T-1-ER_100_30_5.tgf,SE-CO,8.485,2887680,COMPLETED,1
2019,yonas,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.tgf,SE-CO,8.256,2887680,COMPLETED,1
2019,yonas,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.tgf,SE-CO,8.6,2887680,COMPLETED,1
2019,yonas,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,SE-CO,8.469,2883584,COMPLETED,1
2019,yonas,T-1-grd_1222_5_4.tgf,SE-CO,8.804,2887680,COMPLETED,1
2019,yonas,T-1-grd_156_3_6.tgf,SE-CO,8.107,2895872,COMPLETED,1
2019,yonas,T-1-grd_1892_1_3.tgf,SE-CO,8.274,2887680,COMPLETED,1
2019,yonas,T-1-grd_2130_2_7.tgf,SE-CO,8.296,2883584,COMPLETED,1
2019,yonas,T-1-stb_127_253.tgf,SE-CO,8.559,2887680,COMPLETED,1
2019,yonas,T-1-stb_192_170.tgf,SE-CO,8.31,2891776,COMPLETED,1
2019,yonas,T-1-stb_218_401.tgf,SE-CO,8.218,2887680,COMPLETED,1
2019,yonas,T-1-stb_280_229.tgf,SE-CO,8.099,2887680,COMPLETED,1
2019,yonas,T-2-admbuster_10000.tgf,SE-CO,11.51,2887680,COMPLETED,1
2019,yonas,T-2-admbuster_8000.tgf,SE-CO,9.73,2891776,COMPLETED,1
2019,yonas,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.tgf,SE-CO,8.658,2879488,COMPLETED,1
2019,yonas,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.tgf,SE-CO,9.115,2887680,COMPLETED,1
2019,yonas,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,SE-CO,8.074,2887680,COMPLETED,1
2019,yonas,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,SE-CO,9.085,2887680,COMPLETED,1
2019,yonas,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,SE-CO,9.296,2887680,COMPLETED,1
2019,yonas,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,SE-CO,8.45,2883584,COMPLETED,1
2019,yonas,T-2-grd_1697_5_7.tgf,SE-CO,8.465,2887680,COMPLETED,1
2019,yonas,T-2-grd_3018_3_7.tgf,SE-CO,9.289,2887680,COMPLETED,1
2019,yonas,T-2-grd_3434_3_2.tgf,SE-CO,10.617,2887680,COMPLETED,1
2019,yonas,T-2-grd_4383_1_10.tgf,SE-CO,9.697,2887680,COMPLETED,1
2019,yonas,T-2-grd_5178_1_1.tgf,SE-CO,11.092,2887680,COMPLETED,1
2019,yonas,T-2-stb_265_466.tgf,SE-CO,8.346,2887680,COMPLETED,1
2019,yonas,T-2-stb_339_81.tgf,SE-CO,7.989,2887680,COMPLETED,1
2019,yonas,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,SE-CO,9.544,2887680,COMPLETED,1
2019,yonas,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.tgf,SE-CO,11.035,2887680,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.tgf,SE-CO,9.819,2891776,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.tgf,SE-CO,10.483,2883584,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,SE-CO,9.886,2891776,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,SE-CO,9.023,2875392,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,SE-CO,9.261,2883584,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,SE-CO,9.514,2891776,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,SE-CO,8.83,2879488,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,SE-CO,9.875,2891776,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,SE-CO,10.219,2887680,COMPLETED,1
2019,yonas,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,SE-CO,10.149,2891776,COMPLETED,1
2019,yonas,T-3-grd_8034_1_2.tgf,SE-CO,15.056,2887680,COMPLETED,1
2019,yonas,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,SE-CO,12.463,2891776,COMPLETED,1
2019,yonas,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,SE-CO,12.112,2887680,COMPLETED,1
2019,yonas,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,SE-CO,12.967,2891776,COMPLETED,1
2019,yonas,T-4-grd_6756_4_7.tgf,SE-CO,17.954,2895872,COMPLETED,1
2019,yonas,T-4-grd_8020_3_4.tgf,SE-CO,21.123,2887680,COMPLETED,1
2019,aspartix19,A-1-admbuster_1000.tgf,EE-CO,0.483,2916352,COMPLETED,1
2019,aspartix19,A-1-admbuster_2000.tgf,EE-CO,0.518,2912256,COMPLETED,1
2019,aspartix19,A-1-admbuster_4000.tgf,EE-CO,0.556,2912256,COMPLETED,1
2019,aspartix19,A-1-admbuster_6000.tgf,EE-CO,0.602,2908160,COMPLETED,1
2019,aspartix19,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.tgf,EE-CO,0.382,2908160,COMPLETED,1
2019,aspartix19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.tgf,EE-CO,0.366,2912256,COMPLETED,1
2019,aspartix19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,EE-CO,0.372,2916352,COMPLETED,1
2019,aspartix19,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.tgf,EE-CO,0.418,2908160,COMPLETED,1
2019,aspartix19,A-1-BA_120_30_3.tgf,EE-CO,2.828,2916352,COMPLETED,1
2019,aspartix19,A-1-BA_180_10_2.tgf,EE-CO,0.382,2908160,COMPLETED,1
2019,aspartix19,A-1-BA_200_10_5.tgf,EE-CO,0.428,2912256,COMPLETED,1
2019,aspartix19,A-1-BA_40_80_5.tgf,EE-CO,0.928,2908160,COMPLETED,1
2019,aspartix19,A-1-BA_60_70_3.tgf,EE-CO,7.306,2908160,COMPLETED,1
2019,aspartix19,A-1-brookings-or-us.gml.50.tgf,EE-CO,0.377,2899968,COMPLETED,1
2019,aspartix19,A-1-caravan-or-us.gml.80.tgf,EE-CO,0.39,2908160,COMPLETED,1
2019,aspartix19,A-1-ER_100_100_1.tgf,EE-CO,0.431,2912256,COMPLETED,1
2019,aspartix19,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.tgf,EE-CO,0.876,2912256,COMPLETED,1
2019,aspartix19,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.tgf,EE-CO,0.503,2912256,COMPLETED,1
2019,aspartix19,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,EE-CO,1.519,2908160,COMPLETED,1
2019,aspartix19,A-1-grd_1790_4_8.tgf,EE-CO,1.059,2912256,COMPLETED,1
2019,aspartix19,A-1-grd_2065_1_8.tgf,EE-CO,0.642,2912256,COMPLETED,1
2019,aspartix19,A-1-grd_418_2_9.tgf,EE-CO,0.468,3076096,COMPLETED,1
2019,aspartix19,A-1-grd_489_5_8.tgf,EE-CO,0.438,2912256,COMPLETED,1
2019,aspartix19,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.tgf,EE-CO,0.368,2908160,COMPLETED,1
2019,aspartix19,A-1-stb_190_70.tgf,EE-CO,0.372,2899968,COMPLETED,1
2019,aspartix19,A-1-stb_291_2.tgf,EE-CO,2.014,2912256,COMPLETED,1
2019,aspartix19,A-1-stb_389_42.tgf,EE-CO,0.395,3076096,COMPLETED,1
2019,aspartix19,A-1-stb_437_137.tgf,EE-CO,0.406,2912256,COMPLETED,1
2019,aspartix19,A-2-admbuster_10000.tgf,EE-CO,0.843,2912256,COMPLETED,1
2019,aspartix19,A-2-admbuster_8000.tgf,EE-CO,0.677,2908160,COMPLETED,1
2019,aspartix19,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,EE-CO,4.163,2912256,COMPLETED,1
2019,aspartix19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,EE-CO,2.309,2908160,COMPLETED,1
2019,aspartix19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,EE-CO,2.837,2904064,COMPLETED,1
2019,aspartix19,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.tgf,EE-CO,2.594,2908160,COMPLETED,1
2019,aspartix19,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,EE-CO,2.98,2908160,COMPLETED,1
2019,aspartix19,A-2-BA_180_20_1.tgf,EE-CO,3.886,2899968,COMPLETED,1
2019,aspartix19,A-2-BA_200_30_2.tgf,EE-CO,3.381,2916352,COMPLETED,1
2019,aspartix19,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.tgf,EE-CO,3.05,2904064,COMPLETED,1
2019,aspartix19,A-2-grd_1697_5_7.tgf,EE-CO,1.202,2912256,COMPLETED,1
2019,aspartix19,A-2-grd_1948_5_1.tgf,EE-CO,1.45,2908160,COMPLETED,1
2019,aspartix19,A-2-grd_3018_3_7.tgf,EE-CO,2.581,2908160,COMPLETED,1
2019,aspartix19,A-2-grd_3908_2_1.tgf,EE-CO,2.341,2912256,COMPLETED,1
2019,aspartix19,A-2-grd_5178_1_1.tgf,EE-CO,2.146,2908160,COMPLETED,1
2019,aspartix19,A-2-stb_422_250.tgf,EE-CO,12.197,2912256,COMPLETED,1
2019,aspartix19,A-2-stb_428_430.tgf,EE-CO,10.7,2908160,COMPLETED,1
2019,aspartix19,A-2-stb_547_485.tgf,EE-CO,8.879,2904064,COMPLETED,1
2019,aspartix19,A-2-WS_300_16_70_30.tgf,EE-CO,15.291,2908160,COMPLETED,1
2019,aspartix19,A-2-WS_300_16_90_30.tgf,EE-CO,9.332,2904064,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.tgf,EE-CO,3.36,2904064,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.tgf,EE-CO,3.706,2908160,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,EE-CO,8.498,2908160,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.tgf,EE-CO,5.475,2904064,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,EE-CO,4.11,2908160,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.tgf,EE-CO,3.048,2904064,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.tgf,EE-CO,4.029,2912256,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,EE-CO,4.646,2912256,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.tgf,EE-CO,3.851,2908160,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,EE-CO,5.112,2899968,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,EE-CO,5.323,2908160,COMPLETED,1
2019,aspartix19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,EE-CO,5.533,2912256,COMPLETED,1
2019,aspartix19,A-3-bw2.pfile-4-02.pddl.2.cnf.tgf,EE-CO,1.815,2912256,COMPLETED,1
2019,aspartix19,A-3-grd_8034_1_2.tgf,EE-CO,4.811,2899968,COMPLETED,1
2019,aspartix19,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,EE-CO,12.2,2908160,COMPLETED,1
2019,aspartix19,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,EE-CO,11.276,2908160,COMPLETED,1
2019,aspartix19,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,EE-CO,13.953,2912256,COMPLETED,1
2019,aspartix19,A-4-grd_7891_3_9.tgf,EE-CO,13.953,2904064,COMPLETED,1
2019,aspartix19,B-1-admbuster_1000.tgf,EE-CO,0.488,2908160,COMPLETED,1
2019,aspartix19,B-1-admbuster_2000.tgf,EE-CO,0.442,2912256,COMPLETED,1
2019,aspartix19,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.tgf,EE-CO,1.736,2912256,COMPLETED,1
2019,aspartix19,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.tgf,EE-CO,0.375,2912256,COMPLETED,1
2019,aspartix19,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.tgf,EE-CO,0.364,2908160,COMPLETED,1
2019,aspartix19,B-1-BA_100_20_1.tgf,EE-CO,0.505,2912256,COMPLETED,1
2019,aspartix19,B-1-BA_120_20_2.tgf,EE-CO,0.459,2904064,COMPLETED,1
2019,aspartix19,B-1-BA_40_30_3.tgf,EE-CO,0.371,2912256,COMPLETED,1
2019,aspartix19,B-1-BA_40_60_2.tgf,EE-CO,0.383,2904064,COMPLETED,1
2019,aspartix19,B-1-BA_40_80_4.tgf,EE-CO,0.412,2904064,COMPLETED,1
2019,aspartix19,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.tgf,EE-CO,0.81,2912256,COMPLETED,1
2019,aspartix19,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.tgf,EE-CO,0.454,2908160,COMPLETED,1
2019,aspartix19,B-1-grd_156_3_6.tgf,EE-CO,0.446,2908160,COMPLETED,1
2019,aspartix19,B-1-grd_1892_1_3.tgf,EE-CO,0.592,2912256,COMPLETED,1
2019,aspartix19,B-1-grd_1948_5_1.tgf,EE-CO,1.488,2908160,COMPLETED,1
2019,aspartix19,B-1-grd_3018_3_7.tgf,EE-CO,2.074,2904064,COMPLETED,1
2019,aspartix19,B-1-massachusetts-archiver_20090912_0208.gml.50.tgf,EE-CO,1.139,2912256,COMPLETED,1
2019,aspartix19,B-1-stb_138_162.tgf,EE-CO,0.378,2912256,COMPLETED,1
2019,aspartix19,B-1-stb_161_74.tgf,EE-CO,0.382,2908160,COMPLETED,1
2019,aspartix19,B-1-stb_199_128.tgf,EE-CO,0.368,2912256,COMPLETED,1
2019,aspartix19,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.tgf,EE-CO,0.37,2912256,COMPLETED,1
2019,aspartix19,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,EE-CO,13.323,2912256,COMPLETED,1
2019,aspartix19,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.tgf,EE-CO,8.475,2916352,COMPLETED,1
2019,aspartix19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,EE-CO,8.723,2912256,COMPLETED,1
2019,aspartix19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,EE-CO,5.327,2912256,COMPLETED,1
2019,aspartix19,B-2-BA_140_30_5.tgf,EE-CO,5.895,2916352,COMPLETED,1
2019,aspartix19,B-2-comune-di-castellanza_20151218_2338.gml.80.tgf,EE-CO,3.705,2916352,COMPLETED,1
2019,aspartix19,B-2-stb_287_202.tgf,EE-CO,2.666,2908160,COMPLETED,1
2019,aspartix19,B-2-stb_291_2.tgf,EE-CO,2.029,2904064,COMPLETED,1
2019,aspartix19,B-2-stb_330_291.tgf,EE-CO,1.835,2908160,COMPLETED,1
2019,aspartix19,B-2-stb_410_118.tgf,EE-CO,1.909,2908160,COMPLETED,1
2019,aspartix19,B-2-stb_625_161.tgf,EE-CO,0.971,2912256,COMPLETED,1
2019,aspartix19,B-2-WS_200_20_90_50.tgf,EE-CO,2.808,2912256,COMPLETED,1
2019,aspartix19,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,EE-CO,12.216,2908160,COMPLETED,1
2019,aspartix19,B-3-stb_327_100.tgf,EE-CO,30.717,23281664,COMPLETED,1
2019,aspartix19,B-3-stb_339_393.tgf,EE-CO,20.097,2908160,COMPLETED,1
2019,aspartix19,B-3-stb_380_405.tgf,EE-CO,5.653,3072000,COMPLETED,1
2019,aspartix19,B-3-stb_390_450.tgf,EE-CO,6.888,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_428_430.tgf,EE-CO,10.367,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_430_209.tgf,EE-CO,11.688,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_457_193.tgf,EE-CO,8.411,2899968,COMPLETED,1
2019,aspartix19,B-3-stb_522_11.tgf,EE-CO,1.472,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_590_330.tgf,EE-CO,2.278,2908160,COMPLETED,1
2019,aspartix19,B-3-stb_696_368.tgf,EE-CO,6.352,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_696_412.tgf,EE-CO,3.658,2908160,COMPLETED,1
2019,aspartix19,B-3-stb_763_492.tgf,EE-CO,4.412,2912256,COMPLETED,1
2019,aspartix19,B-3-stb_767_429.tgf,EE-CO,2.202,2912256,COMPLETED,1
2019,aspartix19,B-3-WS_300_16_70_30.tgf,EE-CO,15.895,2912256,COMPLETED,1
2019,aspartix19,B-3-WS_300_16_90_30.tgf,EE-CO,9.277,2908160,COMPLETED,1
2019,aspartix19,B-4-stb_547_485.tgf,EE-CO,9.469,2912256,COMPLETED,1
2019,aspartix19,C-1-admbuster_1000.tgf,EE-CO,0.388,2912256,COMPLETED,1
2019,aspartix19,C-1-admbuster_10000.tgf,EE-CO,0.813,2908160,COMPLETED,1
2019,aspartix19,C-1-admbuster_6000.tgf,EE-CO,0.586,2912256,COMPLETED,1
2019,aspartix19,C-1-admbuster_8000.tgf,EE-CO,0.663,2912256,COMPLETED,1
2019,aspartix19,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.tgf,EE-CO,0.373,2908160,COMPLETED,1
2019,aspartix19,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.tgf,EE-CO,0.364,2912256,COMPLETED,1
2019,aspartix19,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02.tgf,EE-CO,0.443,2912256,COMPLETED,1
2019,aspartix19,C-1-BA_120_20_5.tgf,EE-CO,0.941,2904064,COMPLETED,1
2019,aspartix19,C-1-BA_60_60_2.tgf,EE-CO,0.738,2912256,COMPLETED,1
2019,aspartix19,C-1-BA_80_20_4.tgf,EE-CO,0.371,2908160,COMPLETED,1
2019,aspartix19,C-1-bluestar-or-us.gml.20.tgf,EE-CO,0.373,2908160,COMPLETED,1
2019,aspartix19,C-1-calaveras-transit_20151216_1707.gml.50.tgf,EE-CO,0.645,2904064,COMPLETED,1
2019,aspartix19,C-1-ER_100_100_3.tgf,EE-CO,0.425,2908160,COMPLETED,1
2019,aspartix19,C-1-grd_1222_5_4.tgf,EE-CO,0.779,2908160,COMPLETED,1
2019,aspartix19,C-1-grd_3018_3_7.tgf,EE-CO,2.053,2912256,COMPLETED,1
2019,aspartix19,C-1-grd_489_5_8.tgf,EE-CO,0.442,2912256,COMPLETED,1
2019,aspartix19,C-1-grd_5178_1_1.tgf,EE-CO,2.11,2908160,COMPLETED,1
2019,aspartix19,C-1-grd_8034_1_2.tgf,EE-CO,4.975,2899968,COMPLETED,1
2019,aspartix19,C-1-stb_234_487.tgf,EE-CO,0.422,2899968,COMPLETED,1
2019,aspartix19,C-1-stb_373_251.tgf,EE-CO,0.471,2912256,COMPLETED,1
2019,aspartix19,C-1-stb_463_93.tgf,EE-CO,0.785,2912256,COMPLETED,1
2019,aspartix19,C-1-WS_200_28_70_10.tgf,EE-CO,3.861,2908160,COMPLETED,1
2019,aspartix19,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.tgf,EE-CO,4.348,2916352,COMPLETED,1
